id,source,annotator,text,abuse,sexual_content_score
5313,twitter,shr,"भुस्याहा कुकुर , फोहोर , बाटोमा चुरोट खादै हिड्ने मान्छे , कति हुन |",1,1
4933,twitter,shr,अ त चै आँखा चिम्लेर हिड्छेस |,1,1
4736,simulation_non_ipv,shr,यो खाते मुजि सरकार र नेपाल पुलिस को बचाउ गर्दैछ ।,1,1
4466,simulation_non_ipv,shr,क्या हासो लाग्दो कहानी सिनेमा बनाए बजार तात्ने खालको |,0,
5822,twitter,shr,यथार्थ हाे जी । पाेखरामा दुईसय कार्यकर्ता पनि नभएको माकुनेलाई बिसौ हजार कांग्रेसीले सहयाेग गर्नुभनेकाे आत्महत्या गर्नु हाेईन् र ?,1,1
5387,twitter,shr,आजबाट पोखरामा काँग्रेसले जिउँदै मृत्युवरण गरेको छ। ।,1,1
3045,simulation_non_ipv,shr,साबित्री सुबेदी भने को पैसा मा बिक्नी कुकुरनी हो !,1,1
5494,twitter,shr,अहिलेसम्म जिउँदै पुत्ला बनाउने भनेको नेपालको एक मात्र पार्टीका नेता खड्क प्रसाद ओली हुन। ।,0,
5919,twitter,shr,कस्तो घर भाँड्ने काम गरेको त |,1,1
3269,simulation_non_ipv,shr,म सचिनै तलाई राम्रो मान्दिन ।,0,
5767,twitter,shr,एक सेर श्रीमान् म आफै आत्महत्या गर्नसक्छु मलाई जान्नुछ यसको सजाय के हुन्छ |,0,
3292,simulation_non_ipv,shr,देश लुट्न नपाएर चै राजा फालीए को रहेछ तितो सत्ते jai Nepal |,0,
2623,simulation_non_ipv,shr,बाटोमा भेट्टाएको मादाल जोले पनि बजाउछ। ।,1,1
5983,twitter,shr,"पदीय मर्यादा विपरित विदेशी कुकुर वा विरालाे जाे सँग पनि समय मिलाई मिलाई भेट गर्ने । हामी कामकै दाैरानमा भेट्न जाँदा घण्टाै कुराउँछन् तर भित्र तरूनी , दारू र छ्याक्कनका गफमा मस्त । हाम्रा राजदुत अथवा कर्मचारीले पनि विदेशमा यसरी समय पाउँछन् हाेल त ?",1,1
3386,simulation_non_ipv,shr,ऋषि धमला पार्टी को जुठो खाने भतुवा कुकुर हाे 100% थुक्क चाेर ।,1,1
4642,simulation_non_ipv,shr,यो रन्डी को छोरो अरिंगाल पाठक लै चार पाटे मुडेर खुला मंच मा उल्टो पारेर झुन डाउ न पर्छ . . . ।,1,1
6034,twitter,shr,यस्ता फाल्तु कुरा गरेर मान्छेको दिमाग भाँड्ने घर बिगार्ने गर्न त हुन्न नि |,1,1
4942,twitter,shr,बिग्रीनु भनेको छाडा बोल्नु होईन नि |,0,
4308,simulation_non_ipv,shr,गरीब जनता ले सीटामोल पायका छैनन्् सडक नभयर अझै पनि भारी बोक्दा बोक्दै सुत्केरी हुनुको पिडा कस्तो बिड्म्बना यो टावर रहर कि बाद्यता सर्भारा बर्ग को |,0,
3064,simulation_non_ipv,shr,फोन छिटो answer गरन |,0,
5147,twitter,shr,केटि र केटिको परिवार ग्वाँच रहेछ त्यो कपटिले जेल भित्र बसेर जाल थाप्छ यिनीहरु यहाँ फस्छन्। केटिले आफ्नै इज्जत उछाल्न थाली अब आएर |,1,1
4399,simulation_non_ipv,shr,बिरेलाई जेलमा काेचनु पर्ने हुन्छ ।,1,1
3619,simulation_non_ipv,shr,8 बजे तिर online आउ ल |,0,
5905,twitter,shr,दिनदिनै गाडी लड्यालड्यै छनकस्तो अलच्छिनी सर्कार हो गाँठे - |,1,1
2703,simulation_non_ipv,shr,म मेरो साथीहरु सँग बस्छु |,0,
5906,twitter,shr,उस्ता उस्तै हुन् सबै बस्न धुरीमा बसुन कि बार्दलीमा देशको लागि उत्तिकै अलच्छिनि हुन् |,1,1
4184,simulation_non_ipv,shr,दोस्रो महानायक बन्ला बन्ला जस्तो गरेको थियो सबैले राम्रो थान्थे भर्जिन पुतिले बिगार्यो |,1,10
4078,simulation_non_ipv,shr,अनुहार न सनुहार भालु को मुहार !,1,1
4396,simulation_non_ipv,shr,कलौटे दाइ नि खत्रा रैछ |,1,1
6068,twitter,shr,ए हजुर चिटिक्क परेर हिँडेको कता छाडा बोल्नेहरुको लर्को यता |,0,
2673,simulation_non_ipv,shr,भोलि गाएर मेरो न्वारन गर्ने बाबा केपि बा भान्छ हेर्नू होला |,0,
2810,simulation_non_ipv,shr,आइमाई ले आफ्नो घर छोडेर किन अर्को केटा सग हिँड्नु आइमाई को गल्ती हो बुडा बिदेश गयो भन्दैमा हिडिहालनु त |,1,1
5992,twitter,shr,"आमालाई फोन गरेको भर्खर अचेल फोन पनि गर्दिनस , सम्झिदा नि सम्झिन्नस भनेर गाली गर्नुभो , अनि कुरा गर्दै जाँदा मैले गुनासो गरेको तैंले सधैं तुला बोकेर हिड्छेस अलिकति तलमाथि सहन सक्दिनस दुनियाँ तैंले सोच्या जस्तो हुन्छ भनेर फेरी गाली , अब अधाए म भनेर फोन राखे |",0,
5520,twitter,shr,अस्ती जिताउँदा यो कुराको हेक्का भएन गतिछाडा फटाहा हरूलाई ? अहिले रोएर के गर्नु। ।,1,1
5845,twitter,shr,"लेखेर राख्नु ! अरूको खुशी देख्न नसक्ने मान्छे , अरूलाई रुवाएर हाँस्ने मान्छे र अरूको घर भाँड्ने मान्छे कहिल्यै खुशी हुन सक्दैन ।",1,1
5623,twitter,shr,"एकजना आक्रोशित व्यक्तिले पेस्तोल ताक्दै भने - म तलाईं मार्दिन्छु। गोड्सेले जवाफ दिए - यो धेरै खुशीको कुरा हो , तर तपाईंलाई पेस्तोल चलाउने ज्ञान छ जस्तो मलाई लाग्दैन। ।",1,1
4599,simulation_non_ipv,shr,कुल मान जि तापाई चिन्त नगर्नु जस् ले जस् ले बिजुली को बिल तिर्दैन त्यो मान्छे कुता हरु लाई म एक एक मरि दिन्छु ।,1,1
4871,twitter,shr,"यस्ता कपुत , दलाल , गति छाडा , लुटाहा हरुले स्वर्ग जस्तो मुलुक लाई पाँच बर्ष मा घिन लाग्दो बनाउने काम गरे !",1,1
5851,twitter,shr,सत्तामा बसेर प्रतिपक्षी एमालेसँग चुनाबी गठबन्धन गरेसी देउवाले मन्त्रालय खोसेर बिना बिभागिय बनाउदा त टासिएर बस्ने कुकुर सँग नैतिकताको आशा ?,1,1
5150,twitter,shr,तेरो बाउ ले बालुवाटार को बेड रुम मै छिरेको बिर्सिको भातमारा कुकुर !,1,1
3551,simulation_non_ipv,shr,"त्यस्का बाजे चिलाई मेट्टो , अहिले झमेला |",1,8
362,simulation_ipv,shr,मैले उसलाई उज्यालो रोज्ने मौका दिए तर उसले अध्यारो रोज्यो |,0,
4092,simulation_non_ipv,shr,मैले भनेको तिमीले बुजेनौ र तेसैले मेरो चित्त दुख्यो। ।,0,
5149,twitter,shr,पुच्छरले कुकुर हल्लाउला त |,0,
3518,simulation_non_ipv,shr,थुक्क बोका ?,1,1
5893,twitter,shr,चितवनका काग्रेस कार्यकर्ताहरु फेरी बलत्कार हुनी माओबादीहरु |,1,5
5388,twitter,shr,"| जल्नेहरु जल्दै गर , हाती लम्कदै गर्छ कुकुर भुक्दै गर्छ .",0,
6212,twitter,shr,"अरू देशका रास्ट्र प्रमुक प्रधानमन्त्री हरेक सेकेन्ड Corana बाट जनतालाई र आर्थिक अबस्था कसरी बचाउने भनेर लागिरहेछन्। मेरो देशका प्रधानमन्त्री कहिले अरूको घर कसरी भाँड्ने , कहिले आफ्नै घरमा आगो लगाई अरूलाई सिध्याएर आफूचाहिँ कसरी बाँच्ने भनेर दुई-तिहाई समय खर्च गरिरहेका छन्। ।",1,1
4878,twitter,shr,"नपत्यौने खोला ले बगाउछ लिम्बुका छोरा राजेन्द्र लिङ्देन नेपालको आगामी प्रधानमन्त्रीमा निर्वाचित हुने भएका छन् । बस पर्खनुहोस् , र हेर्नुहोस्। लुट , हत्या , बलात्कार , भ्रष्टाचार , माफिया , सिन्डिकेट , सेटिङको अन्त्य हुनेछ ।",0,
4717,simulation_non_ipv,shr,यो साला कुकुर पुन्णु लाइ लात हानेर आउट गर्नु पर्छ कुकुर बलतकारि यइ हो ।,1,8
5154,twitter,shr,"पल शाह प्रकरणमा उजुरीकर्ता समीक्षाले बकपत्र गर्दा व्यहोरा फेरेको कुरा बाहिर आएको छ। सत्यतथ्य छानबिन गरी सबै कुरा बाहिर आओस। चरित्र सेतो कागज जस्तै हो , एकपटक दाग लागेपछि मेटाउन मुश्किल हुन्छ ! निर्दोषलाई आरोप लगाएकै हो भने दोषीलाई कारवाही होस् !",0,
4333,simulation_non_ipv,shr,बसेर मात्रै नहुने खान पनि चाहिने त्यही भएर होला ।,0,
4141,simulation_non_ipv,shr,सबै कुरा पर्सस्त छ यो भिडियो मा |,0,
5856,twitter,shr,"धरौटी बुझाएर छुटेर आएपछि तँलाई भेटेमा मारिदिन्छु भन्दै नयाँ–नयाँ नम्बरबाट फोन गर्दै धम्की दिँदै गरेको छ , सिंहदरबार ८४ ले भनिन् । को रिपोर्ट तल पढ्नुहोला ।",0,
3557,simulation_non_ipv,shr,"जब अवसरहरु उत्त्पन्न हुन्छन ; अविस्वासिहरुलाइ जहा समत्त्नु हुन्छ , मार्नुहोस |",1,1
4246,simulation_non_ipv,shr,आजिबन जेल मा सडाउनु पर्छ इनि हरु लाइ |,1,1
4165,simulation_non_ipv,shr,"केटी को चरीत्र मा खोट देख्ने हाम्रो समाज , तिमिहरु को पनि छोरी होलान् !",0,
4541,simulation_non_ipv,shr,मुस्लिम हरु एक रन्डीको सन्तान हुन् |,1,1
5642,twitter,shr,दुबाे माैलाएझै माैलाउनु तर कुकुर बाैलाए झै नबाैलाउनु ।,1,1
3843,simulation_non_ipv,shr,साला यो यता हाजिर उता हाजिर भन्ने देखेर त यस्तो रिस उठ्छ कि कुरै छोड राम्रो Coment गर न हो ।,1,1
5872,twitter,shr,कामना सेवा बिकास बैंकमा करोडौंको ऋण काण्ड भ्यालुएटरले आत्महत्या गरेपछि यसरि खुल्यो पोल !,0,
4125,simulation_non_ipv,shr,3 साल मै एति ठुली किन भईन भन्या त यो पो रैछ त कारण |,1,1
3029,simulation_non_ipv,shr,"कुन कुन मुजी खाते हरु छन हात उठाउ त ओलि , दाहल , देउबा हरु लाई सोझो भन्ने हरु !",1,1
4612,simulation_non_ipv,shr,धोबी हान्नुपर्ने गु हरुलाइ ✊ ✊ ।,1,1
5344,twitter,shr,"त मुला झुसे पाखन्डी ले सिकाउनु पर्छ मनपरि बोलेर तथानाम भनेर जनतालाइ गायब गर्दिन्छु मार्दिन्छु भन्ने फटाह चुतिया चोर आले राजिनामा दे , माचिक्न भन ए फटाह लाज त छैन त सित |",1,1
4137,simulation_non_ipv,shr,हैन होला पलको प्रगति देखेर कसैले फसाउन खोजेको जस्तो लायो। ।,1,1
5757,twitter,shr,बलात्कार र यौन हिंसामा धेरै मुद्दाहरूमा पीडितलाई बयान फेर्ने गरेका छन् । यस्ता मुद्दाहरूमा पीडितलाई साथ र सहयोग दिनुको साटोमा हाम्रो सामाजिक संरचनाले उनको नैतिकतामाथि प्रश्न गर्दै पिडितलाई नै दोषी ठहर्याउने गर्दछ ।,0,
4583,simulation_non_ipv,shr,कुनै पनि कारयलये मा धुस मागे भने चाक मा आगो लगाइन्छ ।,1,4
2936,simulation_non_ipv,shr,केपि चोर को पछि लागेर आफ्नै श्रीमान मार्ने छि छि अब धेरै छैन तिम्रो दिन ।,1,1
5695,twitter,shr,एउटिसंग मस्किदै छु !,0,
5890,twitter,shr,थुक्क असती मलाई बच्चाजस्तो ठान्छेस पख तेरो भेटुमन तलाई म के गर्दो रछु |,1,1
5928,twitter,shr,"पल शाह प्रकरणमा नाबालिकाले बयान फेरिन् भनेर फेरि पनि मानिसहरु पीडितलाई नानाथरी भन्ने , गिजाउने र पिडकको बचाउ गर्न लागेका छन्। खास बहस हुनुपर्ने कुरा त बलात्कार मुद्दामा डर , धम्की , प्रलोभन र अन्य प्रभावले बयान फेर्ने प्रवृत्ति , पीडित संरक्षणबारे हो नि , हैन र ?",0,
4353,simulation_non_ipv,shr,आज भोलि धेरै भयो कसै को नाक न फुटाएकाे यो नेता को नाक मा बक्सिङ्ग हान्छु का बस्छ यो ।,1,1
5748,twitter,shr,"पू.सभामूख महरा बिगतमा कम्युनिष्ट थिएनन् , अाज पनि हाेईनन् ! अझ भनाैं उनलाई परिचालीत पार्टीनै कम्युनिष्टकाे खाेल अाेडेर हिंडने ब्वाँसा थिए , छन , यदि सच्चा कम्युनिष्ट हुन्थ्याे भने १४बर्षसम्म अर्काकाे घर भताभुतुङ्ग हुने गरि याैवनलिला मच्च्याएर भाँडने थिएनन् ! हैट ! साँईदुवा !",1,5
5375,twitter,shr,ठूलो भन्छ मीठो मीठो मात्रै खानाले खै बाबा खै भन्छ सधै सधै सानाले कसरी सम्झाउनु म यिनीहरुलाइ बाटोमै दुर्घटनाका कारण तिमी छोडि जानाले अलच्छिनी अाएको केही बर्षमै बूढो खाइ भन्दै सुनाउछन् दुनियाँ र मार्छन् तानाले |,1,1
5441,twitter,shr,कुकुर तिहार मा कुकुर को गर्धन मा टाउको नै नदेखिने जस्तो गरि फुल माला लगाइदिये जस्तो गरि स्वागत को निहुँमा नेताहरु र ठुला बडाहरु को गर्धन मा फुलमाला र खादा लगाइदिने चलन कहिलेदेखी हराउने होला ?,0,
2697,simulation_non_ipv,shr,"मलाइ लाग्छ त एक रन्डी , वेश्या हो। ।",1,1
6128,twitter,shr,रत्नपार्क को भालु। ।,1,1
5274,twitter,shr,म कहाँ बत्ती गयो ! सलाई लिएर कोहि आए र दीप जलाई दिएको भए म अनुग्रहित हुन्थे !,0,
5128,twitter,shr,कती जानु यार भालु हेर्न थाकिसके म |,0,
4252,simulation_non_ipv,shr,होइन यो टचर भन्ने शब्द चै कस्तो सजिलो ।,0,1
5392,twitter,shr,खाक थुक्क पस्चिमा ले पालेको $ कुकुर तेरो दिमाग .,1,1
5208,twitter,shr,एम् सी सी संसदमा टेबल गरेर सभामुखले बँचेको एमाले फेरी फुटाउने भए। अलक्षीनी नै रहेछन्।,1,1
6119,twitter,shr,महिला मुक्ति आन्दोलन विमर्श शृङ्खला - ४ महिला हिंसा र राज्यको चरित्र। ।,0,
3379,simulation_non_ipv,shr,कमरेड !,0,
5800,twitter,shr,बालिकामाथि बलात्कार गरेको आरोपमा एक पक्राउ |,0,
5644,twitter,shr,सही कुरो। बलात्कारी सँग बिहे गर्नुगराउनु र पीडितको चरित्र ठीक थिएन भनेर गरिने तर्क - दुवै कुरा अनुचित र निकृष्ट कोटिका हुन्। ।,0,
5596,twitter,shr,"आतंककारी जन्माउने नेपाली काङ्ग्रेस र प्रचण्ड उस्काउने माकुने हो , निजि स्वार्थका लागि बनेका चतुर्मुखे कठबन्धन आफैमा कुकुर बिरालो हुन् । यिनलाई भोट दिनु भनेको देशलाई भड्खालोमा जाक्नु हो ! गठबन्धनलाई कुनै हालतमा भोट दिनु हुन्न ।",1,1
2631,simulation_non_ipv,shr,राम्रो हुनुको बेफाइदा यहि हो तनि |,0,
4629,simulation_non_ipv,shr,भालुनी सावित्री कुकुरनी मिले को रहेछ आजा प्रक्षया थाहा भयो निर्माल बहिनी लाई बलत्कार गर्न लगाउने यनि भलु हरु रहेछ पहिला जाती आन्दोलान गरे को थियो त्यो सबै यनि हरु को नाटक रहेछ आजा बल थाहा भयो ।,1,8
4591,simulation_non_ipv,shr,कुलमान जस्तो देश को होनहार महान मानब लाई मनोबल घटाउने यी सवै कुकुर हरू लाई जसरी पनि घाँटी च्यापेर पैसा उठाउनु पर्छ भ्रस्टाचार गर्ने पल्के का कुकुर हरू ।,1,1
5057,twitter,shr,२३ दिनको अन्तरमा एक नारी पारिवारिक यातनाको कारण मृत्यु को मुखमा पुगिन । हत्या हो या आत्महत्या हो त्यो त अनुसन्धान बाट खुल्ला कारण पारिवारिक यातना हो । अर्कि नारी लाई धामीझाँक्री ले मारे ! समाज यति क्रूर किन बन्दै छ्न ? यस्ता अपराधी कठघरामा किन पुग्दैनन ?,0,
4824,twitter,shr,"सब काल्पनिक चरित्र | यता ओली ट्यान्की , ८ आना , भ्रश्टाचारी , यती समूहको सिमित घेरामा , उता गठबन्धन हत्यारा , बलात्कारी , भ्रश्टाचारी , लुटाहाको ब्रिहत घेरामा । दुबैमा खासै अन्तर छैन घेरा सांघुरो र ब्रिहत मात्रै हो |",0,
2792,simulation_non_ipv,shr,तिमी कति लजाको हो के |,0,
3275,simulation_non_ipv,shr,त्यो कन्डम फुटेर जन्मे को दिल निशानि ले मात्र हो रबि को बिरोध गर्ने ।,1,6
6125,twitter,shr,यो त्यो समुहको बिद्वान लेखक हो । अनि कसरी बन्छ पार्टी ? अलच्छिनी भन्छ्न यस्तालाइ ।,1,1
4181,simulation_non_ipv,shr,मन परे समझदारीमा हरेक काम हुन्छ अनि खटपट हुन साथ फसाउने गर्दछन आजभोलि |,0,
2788,simulation_non_ipv,shr,तिम्रो बोलि सारै मिठो छ |,0,
4374,simulation_non_ipv,shr,यो देखेर एक्दम भावुक बनायो मलाइ |,0,
2969,simulation_non_ipv,shr,यो चिक्नेलाइ कन्डो मा अागो लाऊोन कसै ले ।,1,10
3331,simulation_non_ipv,shr,हिजो आ को युटुबे को प्रश्न सोधाइ हेर मुजि ।,1,1
5991,twitter,shr,राजनीतिमा विचार सामूहिक भावना र देशभन्दा पनि व्यक्तिगत तथा गुटीय स्वार्थ मुख्य बनाउने अवसरवादी संस्कृतिले प्राथमिकता पाउन खोजेकोछ सत्ता गठबन्धन त्यसको उदाहरण हो त्यस्तै राजतन्त्र फर्काउन चाहने समूह हुनकि अटेरी युवा अभियानको निर्दलीय चरित्र अर्को उदाहरण हो। ।,0,
4598,simulation_non_ipv,shr,बिधुत महसुल नतिर्ने कारखाना हरु मा बम खसालिदेउ बिप्लप दाजु ।,1,1
6007,twitter,shr,ओखलमा राखेर औला पेल्न मनलाग्या छ मलाइ पनि हजुर। अब पनि येस्तो अवसरवादी कुकुर लाई भोट दिनेहरु पक्कै पनि सात ढल मिसियेको पानी खानेहरु हुनपर्छ।,1,1
4571,simulation_non_ipv,shr,नभए किन ज्ञानेन्द्र शाहि लाई हिरासत मा किन कुटे को त ।,0,
4677,simulation_non_ipv,shr,"ज्योति वानिया साले दहिचिउरे कुत्ता , भ्रष्ट फताहा हरु ले देश सक्ने भयो ।",1,1
4273,simulation_non_ipv,shr,अनि गफ हान्ने पनि . . . . हुन त त्यो सबै पार्टीलाई भने |,0,
4586,simulation_non_ipv,shr,सरकार अदालत प्रहरी सेना अखितियार सबै सरकार का निकाय हरु घुन मुशा ले देश लाई खोकरो बनायर खाईसकयो अब जनता शिह बनेर यि मुशा हरु का दुला खोदी खोदी मारछन ।,1,1
5999,twitter,shr,कुकुर फेला परेको सुचना मासु भात खान गएको मेरो कुकुरले Mayor को Ticke पाएको खबर आएको छ । उसलाई देख्नेले जता भएनी छिटो घर जान भन्दिनु होला ।,0,
3552,simulation_non_ipv,shr,के हुँदैछ नेपालमा। ।,0,
2744,simulation_non_ipv,shr,अनि पैले किन के जाति पार्टिमा गाको त दिदी |,0,
4393,simulation_non_ipv,shr,कलौटे कडा रछ यस्ले जुन बेला जे पनि गर्न सक्छ अलग अलग हुनु होला। ।,1,1
5811,twitter,shr,आक्रोश हो भन्दैमा ज्यान मार्दै हिड्ने ? चक्कुले घाटी रेटेको नि आक्रोश हुन्छ ?,1,1
2661,simulation_non_ipv,shr,हामी एकदिन कतै भेटम है |,0,
3468,simulation_non_ipv,shr,"आफुलाई सारै अल्छी सोच्ने गर्थे , म भन्दा माहा अल्छिहरू रहेछन। ।",0,
3991,simulation_non_ipv,shr,हामी तेरो र त जस्ता हरेक नलाएकको पछाडी आउदैछौ। ।,1,1
4865,twitter,shr,यदि त्यहाँ लाज हुदैन भने इज्जत र सम्मान पनि हुदैन। |,0,
5628,twitter,shr,स्थानिय जनताउपभोक्ताहरुलाई सलाम ! जाग्नु पर्ने स्थानिय जनता नै हुन नत्र नेता र ठेकेदार मिले पछि देसै बेचिदिन्छन ! पप्पु कन्स्ट्रक्सनको ज्याजती देसै भर देखेकै हो तर उस्ले नेताहरुलाई कुकुर बिरालो जस्तै पालेको छ तेसैले १० सौं बर्ष पुल्निर्माण नगरे पनि कहिलै कार्वाही हुन्न !,1,1
4205,simulation_non_ipv,shr,तिम्रो परिवारमा को को हुनुहुन्छ ?,0,
6063,twitter,shr,"कलिला बालबालिकाकाे मस्तिष्क भुटने यस्ता खेल , एप र च्यानल बन्द गर्न पहल हाेस। सादर अनुराेध छ। फ्रि फायर गेमबाट चिनजान , विवाहको प्रलोभनमा काठमाडौं ल्याई नाबालिगको बलात्कार |",0,
6016,twitter,shr,ती लासहरुलाई छिटो जलाउ मलामी ।,0,
5717,twitter,shr,अहिलेको चर्चित घटना बलात्कार पक्कै थिएन जस्तो लाग्यो तर कानुन अनुसार नाबालिग सँग भएको यो सम्बन्ध पक्कै पनि अपराध हो |,1,
4364,simulation_non_ipv,shr,खाते नेतागिरि गर्ने हरु जति सबै लाई कुनै कार्यक्रम राखेर समेलन गराउ त्यस पछि बम बिस्फोट गराएर सबै लाई ध्वस्त पार्न मै ले बम बिस्फोट गराएर आफ्नो ज्यान दिन ससक्छु ता की मेरा सन्तति ले पनि नेपाली हु भनेर गर्व गर्न सकुन ।,1,1
3055,simulation_non_ipv,shr,ये कार्यक्रम हेरौ भने को तर यो छक्का आकि रहेछ तेसै ले हेर्न मन लगेन यार ।,1,1
5736,twitter,shr,"messae हेरेपछि messae गर्ने वाला तिर blueicks देखाउछ , देखाएपछि त reply दिनु पर्छ भन्ने थाहा नपाउने नखरमाउली हरुले किन सामजिक सन्जाल जलाउनु नि यार ।",0,
5063,twitter,shr,त्यसले दाम्पत्य जीवनमा थप मलजल गर्छ ! यि गतिछाडा हरु के भन्छन् भनेर सोच्नि हो र ?,1,1
3370,simulation_non_ipv,shr,राजनीतिक पार्टी चोर फताहहरु लाई छाडी दिउ |,1,1
4806,simulation_non_ipv,shr,१६ बर्षको मस्त जवानी बालिका को दिमाग नपुगेर यस्तो घटना घट्ने कुनै नौलो लाग्दैन |,0,
5562,twitter,shr,तेहि भएर मस्किदै हिडिचउ |,0,
4148,simulation_non_ipv,shr,आम मानिसहरुको जस्तै उनिहरुको पनि पर्सनल लाईफ हो ।,0,
4198,simulation_non_ipv,shr,Reply छिटो गरन |,0,
3356,simulation_non_ipv,shr,लाज पचेको आईमाई कति जनालाई फसाउछेस ? ? ? छ्या छ्या |,1,1
5962,twitter,shr,"सार्वजनिक तथ्य के हो भने-भरियाहरुले मालिकको आदेश अनुसार नेपालको राजनितीक , सामाजिक , आर्थिक , प्रशासनिक अवस्था खल्बल्याउदै समाज अस्थिर बनाईरहेका छन्। अझै पनि यिनैASSIST हरु र यिनका बधुवा गोरुहरु मार्फत देश र समाजको बिकास हुन्छ भन्दै पछि लाग्नेहरुलाई कुकुर पागल जे भने पनि अन्यथा हुदैँन।",1,1
5107,twitter,shr,"एकदम , अब लंका जलाउनु पर्छ , |",0,
5834,twitter,shr,"अध्यारोमा हिडिरहदा-छाया लाई सोध्न मन लाग्छ। ओई त म संग किन हिड्छेस यस्ले नि सजिलै उत्तर देला , तँ संग हिड्ने अरु को नै छ र !",0,
5584,twitter,shr,तेरो कस्तो र कुन प्रकारको बन्धुत्व छ हाम्लाई थाह छैन ? साला मधेस्या तेरो कुन चै ट्वीटले बन्धुत्व को झल्को दिन्छ ! बीर गोर्खालीलाई भाडाको सिपाही भन्दै हिड्छेस अनि बन्धुत्वको कुरा गर्छेस ! धर्मनिरपेक्षताको गलत व्याख्या गर्न खोज्छेस अनि कुन बन्धुत्वको कुरा गर्दैछेस ? तलाई RSS को भतुवा !,1,1
3039,simulation_non_ipv,shr,तेरिमा छ माचिक्ने रन्डि का बान ।,1,8
4787,simulation_non_ipv,shr,"म भगवानसंग प्राथना गर्छु , यदी तेरो कुनै बच्चाहरु छन् भने तिनीहरु तेरो अनुहार अगाडी मरून |",1,1
4387,simulation_non_ipv,shr,ए पुलिस को टाउके म सगँ पुलिस ज्यादती को प्रमाण छ ।,1,1
5922,twitter,shr,म त छाडा गर्ने मात्र बोल्न त मन पर्दैन हो सिङ्ल सिङ्ल भिडने भये बोलाउनु हो। ।,1,1
6066,twitter,shr,"एक्लो भएर आत्महत्या गरेको थियोे उस्ले , मलामीमा कयौं साथी उपस्थित थिए .",0,
4995,twitter,shr,विभिन्न समाचार अनुसार समावेशी नारा भनेकाे खसअार्यलाई लखेटेर याे देशमा गन्जगोल गराै भन्ने EU काे अभियान हाे भनेर बुझिन्छ । थप जानकारी कुन्साङ र सिके लालबाट अाउन जरुरी छ। भडुंवाहरुले देश त भांडे तर सच्चा नागरिकको घर भांड्ने काेशिष नगरे हुन्छ। जय देश।,1,1
5677,twitter,shr,भ्रष्टाचार मॉत्र कीन ? बलात्कार खै ? घरघरको डकैति खै ? ज्यॉनमाराको खै ? अप्रत्यक्ष लुटको खै ? घुसखोरीको खै ? दुईजिब्रे फट्यॉई को खै ? खै . खै . खै . खै ?,1,1
6173,twitter,shr,"भतेर खान गका मालिकको पाल्तु कुकुर हरु , |",1,1
5078,twitter,shr,तिमिहरु जस्तो भुसिया कुकुरहरु बिदेसिको पाल्तु कुकुर भएर बस्नु भन्दा त आफ्नो देशको राजाको दास हुन गौरबको कुरा हो ।,1,1
4249,simulation_non_ipv,shr,यति राम्री रैछ श्रीमती तर बानी ब्योहोरा चाहिँ सत्य नास। ।,1,1
2840,simulation_non_ipv,shr,न्याय नपाए अाछम जानु |,0,
4319,simulation_non_ipv,shr,दुखद घट्ना बाबु छैनन् भने काका बढाबाहरू जो एक गएर प्रमाणित गर्दा बनि हाल्छ नि नागरिकता होइन र ?,0,
4397,simulation_non_ipv,shr,कलाैटे दाजुले देखाएको हर्कत गलत छ ।,1,1
5277,twitter,shr,मेरा अनपढ बाआमाले दिएको इज्जत र संस्कार यति गज्जब छ कि तिमि डिग्री सकेको मान्छेले रतिभर दिन सकेनौं मलाई !,0,
3312,simulation_non_ipv,shr,"कस्तो अचम्म , 25 दिनको बाटो हिडी खानु पर्ने नुन। ।",0,
5940,twitter,shr,कस्तो अप्ठ्यारोमा फालिस ए जिन्दगी एकातिर सपना र रहरले भर्याङ्ग हालिदिन्छ्न भने अर्कोतिर यथार्थले खुट्टा नै काटिदिन्छ ! शुभ दिन !,0,
3986,simulation_non_ipv,shr,यो नेता भनाउदो कस को चेलो हो लार भायौ गाजा खाएर बो लिरहे को छ ला परशन एउ टा उतर अर कै पो दिनछ बा कै रनडि को चेलो हो ।,1,1
2928,simulation_non_ipv,shr,सबैभन्दा पहिला जय नेपाल गगन दजु र यी आतंककारी हरु मा कुनै दया माया धर्म सस्कार हुदैन ।,1,1
4981,twitter,shr,दलित का अपराधिक चरित्र |,1,1
2808,simulation_non_ipv,shr,वाहा सर र मेड्म को कुरा सुन्दा केटी अन्याय मा परेको जस्तो लाग्यो बिचरा |,0,
6039,twitter,shr,"यदि नाबालिग बलात्कार को मुद्दामा पल शाह थिएटर को भएको भए अझ , नेपाली मिडिया हाउस को भएको भए , सब चुप लाग्थे नेपाल को वर्चस्व शाली परिवार को भएको भए , काठमाडौं को भएको के यसै गरी सब बोल्दो हुन त मान्छे हेरेर बोल्नेहरु संग के आशा राख्ने |",1,5
4426,simulation_non_ipv,shr,हामी viberमा join हुम्ना ल |,0,
3013,simulation_non_ipv,shr,"चोरी को माल सस्तो मा खरिद गर्नुपनि अपराध नै ठहरिन्छ , त्यसैलै . . . त्यो नेता फटाहा चोर हो ।",1,1
2837,simulation_non_ipv,shr,अघि अघि ज्ञानेन्द्र पाछी पछि कोमल पुच्छरमा लिङ्देन। ।,1,1
