id,source,annotator,text,abuse,sexual_content_score
4170,simulation_non_ipv,krn,बुझनै गार्‍हो पर्यो के हो के |,0,
4138,simulation_non_ipv,krn,"गल्ती एउटा बाट मात्र हुदैन , , यदि जबर्जस्ती गरेको भए त बलत्कार हुन्थ्यो , , |",0,
4009,simulation_non_ipv,krn,ज्ञानेन्द् सरकार का पुर्खा हरू ले आर्जे को देश मा राजा न भयर के तँ नरेन्द्र कुत्ता राजा हुने तो तँ काहा को नाड०गो कुकुर होस तेरो अब काल आईपुग्यो साला कुत्ता तँ पट मुर्ख खोईरो लागे को कुकुर पाँखें तेरो काल आयो पख ?,1,1
4458,simulation_non_ipv,krn,बिचरा गोपीलाई धोका |,0,
3335,simulation_non_ipv,krn,के छ हो दुई मुखे आइमाई |,1,1
5971,twitter,krn,जिन्दगी जिउदै छु र जिन्दगी बिताउदै छु। यी दुई भानाइको अर्थ बुझेर मात्रै जिबन जिउनु पर्छ। नत्र भने हामी बाचेको छु भन्नू र नबाच्नु मा केहि भिन्नता हुने छैन ।,0,
4240,simulation_non_ipv,krn,सस्कार भैइ सको कस्ता घिन लाग्दा यो अमाइ हो लाज सरम पचेकि |,1,1
4394,simulation_non_ipv,krn,"पत्रकार कै अगाडी त हान्छ , अरू बेला के गर्ला |",0,
4129,simulation_non_ipv,krn,"तिमीहरू भेडाहरु यो सब हुदा हुँदै पनि केको भुत्राको रियल हिरो हो , |",1,1
4221,simulation_non_ipv,krn,"के हुन लागो नेपाल मा हे भगवान , कस्तो अचम्म देख्नु पर्छ जमाना कस्तो आयो |",0,
5556,twitter,krn,"किन यो समाज बलात्कार , टुटेको सम्बन्ध , प्रेम वा अन्य प्रलोभन देखाई नाबालिगसंगको यौनसम्पर्क , सबैको समाधान विवाहलाई नै देख्छ ? अनि फेरि यही समाज हरेक वैवाहिक सम्बन्ध विच्छेदको दोष पनि महिलालाई नै दिन्छ ? के बाँध्नु र बन्धन मा रहनु मात्रै समाधान र लक्ष्य हो ?",0,
3754,simulation_non_ipv,krn,यो अपराधि प्रचन्डे को झोले धेरै फुर्ति नगरे हुन्छ पुन्य गौतम कुकुर हो ।,1,1
5201,twitter,krn,जब ओलिले माईतीघरमा बिरोध गर्न नपाईने निर्णय गर्यो त्यो निर्णयको बिरोध गर्दा बिबेकशीलका अभियान्तालाई पुलिसले यसरी समातेको थियो अनि त्यो बेलामा खातिनी झाक्री चाहिँ टिके सान्सद भएर मज्जाले जनताको करको तलब खाएर रमिता हेर्दै थि आज सालिको पद गयो जनताको रगत चुस्न पाईन अनि बोल्न थालि |,1,1
5913,twitter,krn,"दियो बाल्नु , अगरबत्ती जलाउनु यो भावनाको कुरा हो । यो कसैले देख्न सक्दैन न त छुन नै सक्छ । जो छुन र देख्न सकिन्छ त्यो झूटो प्रचार हो ।",0,
4133,simulation_non_ipv,krn,हेर ईनिहरुको जिन्दगी हामिले के बुझ्ने ईनिहरुलाई राम्रो कि नराम्रो |,0,
4471,simulation_non_ipv,krn,बिचारा त्यो केटी सोझो छ है सहोग गर ।,0,
3554,simulation_non_ipv,krn,"महिला अधिकार पुरै दिनुको परिणाम हो यो , अब कुनैदिन एस्तो कानुन बन्छ , पाध्यो भने पनि जेल , |",0,
5826,twitter,krn,न्यायाधीश जोशीले झूठो जाहेरी दिएर बलात्कार जस्तो संगीन अपराधमा फसाउन खोजेको भन्दै किशोरीलाई ३ वर्ष ६ महिना कैद सजाय सुनाएका थिए। ।,0,
4979,twitter,krn,म पनि जिउदै छु कतिले मरे पनि हुन्थ्यो भन्दा पनि आज सम्म काल आएन |,0,
4161,simulation_non_ipv,krn,दुबैले एकैठाउमा बसेर इस्पस्सट दिय पछि | अरुलाइ किन टाउको दुखाइ होला। ।,0,
6028,twitter,krn,"पाखेहरु , आफ्नो ठाउँमा चाहिँ कुकुर नै उठे पनि उस्लाई जिताएर आउँछन् अनि काठमाडौँमा चाहिँ हामीले उनीहरुले भने जस्तो मेयर छान्न पर्ने . ? भन्दै थिएँ एकजना नेवार दाई !",1,1
6021,twitter,krn,"बाउले जसरी तिम्रो पुस्ता आज बाँचेको छ - न प्रार्थना छ , न भाव - न दयान करूणा छ , - न इज्जतसम्मान छ , - न चरित्र छ , न चेतना - न लाज छ , न सरम - न कुनै विनयशीलता छ , - न समय-पालना छ , - न खेलकूद छ , न मनोरञ्जन - न भरपर्दा साथीसंगी छ्न् । 22 |",0,
6220,twitter,krn,आइन्दा हाम्रो पार्टीको विषयमा केही भने तँलाई मारिदिन्छु |,0,
5180,twitter,krn,देशद्रोही नालायक अर्थमन्त्री जनार्दन शर्मा भुस्याहा कुकुर हो। यस्ले देश सखाप पार्ने भो |,1,1
3259,simulation_non_ipv,krn,सकारात्मक कदम |,0,
2719,simulation_non_ipv,krn,कहिले काहीं बाहिर पनि पालिस लगाउने बानी बसालौ |,0,
5186,twitter,krn,“ हाम्रो समाजमा पीडितलाई साथ सहयोग गर्ने संयन्त्र एकदमै कमजोर छ । परिवारले पनि साथ दिँदैन । आर्थिक रूपमा सक्षम भए पनि बलात्कार भएका महिलालाई तँ नै खराब होस् भन्ने खालको आरोप लगाइदिन्छन् । मुख्य समस्या समाजमै छ । ” थप तल |,0,
5398,twitter,krn,क बाट कुकुर ! कालो होस् कि रातो |,0,
5044,twitter,krn,"धर्मले जात पातमा कुनै बिभेद गरेको हैन , यो सब हाम्रो समाजको ठालुबाद , आडम्बर , र धाक धमासको रोग हो। बिदेशी गोरे केटी चै चोखो , दमिनी कमिनी चै कसरी बिटुलो ? बिदेशी गोरेको घरमा घिच्न मुन्टिएर जाने बाहुनले दमाइ कामिको घरमा पाइलै राख्न नहुने ? छोरी बिहा गर्न नहुने ? वाहियात !",0,
4023,simulation_non_ipv,krn,म हजुरलाई कहिलै धोका दिने छैन |,0,
5021,twitter,krn,"आफूले गरेको भए सबै जायज हुन्थ्यो होला नि , पद नपाएको झोकमा आफ्नै घर भाँड्ने पागल नेता हरु |",1,1
4409,simulation_non_ipv,krn,हिरासत मा प्रहरि ले हिर्काउछ बिना कसुर मै ले भोगेकोछु ।,0,
2949,simulation_non_ipv,krn,पुण्य को मेरूदण्ड फुस्किने गरि ठोक्नुपर्छ है साथि हो अब ।,0,
3419,simulation_non_ipv,krn,यो मान्छे लेडी हनटर रैछ |,0,
5068,twitter,krn,"नेपाल देशमा , न सरकार छ , न प्रतिपक्षी छ , न प्रशासन छ , छत केवल भ्रस्टाचारी छन् , देशलाई लुट्ने र बिदेशी नागरिकता धाँरी छन् , शोसक र तस्करहरूको भिडमात्र देखिन्छ कि कुनै मनु नेताहरु जिउँदै छन् र ? भए प्रमाण सहित पेश गर्नुहोला ।",0,
2648,simulation_non_ipv,krn,यत्रो गफ गरेको हान्न हान त्यो जारलाइ |,1,1
5937,twitter,krn,भनेसी त्यो नाम चलेको पत्रिका कार्यालय भित्र हत्या र बलात्कार आम घटना हुन थालेको हो त ?,0,
4481,simulation_non_ipv,krn,रूख माया होला हौ। ।,0,
5280,twitter,krn,किनभने यो अवस्था बालबालिकाको बहसमा हुदैन यो उम्मेर यो उन्मादमा यदि अभिभावकले Guidence गर्न सकेनन वा छाडा छोडे भने बालबालिकाको भबिष्य अन्धकार हुन्छ। त्यो बालबालिकाको दोष होईन आमाबाबुको हो। ।,0,
2624,simulation_non_ipv,krn,मत कसैको पक्ष बाट बोल्दिन गल्ती दुइटै को छ भने दुईटै लाई हेरियोस कार्बाही भए पनि |,0,
5478,twitter,krn,जलाउ अझ कति जलाउन सक्छौ मलाई म खरानी भएं अब उडाउन सक्छौ मलाई |,0,
4349,simulation_non_ipv,krn,बिनासित्ति vote को कुरा garxan |,0,
5718,twitter,krn,"धोस्त बनाउन सकिदो रहेछ भनेर कति सजिलै प्रमाडीत गरिदेयो एस्तो पुरा कब्जामा परि सकेको , पुरा राज्य भित्र भित्रै किरा मात्र होइन कुहिहेर फतक्कै गलिसकेको देशमा अब न यी बजारु रन्डीहरु जो गणतन्त्रलाइ सजिलै रन्डीकरण गरिदेये , ईनि हरुको जत्तिसुकै रन्डीनाच फरक फरक गठबन्धन भनेर गरे पनि 170 |",0,
5548,twitter,krn,कुनै राम्रो कुकुर को प्रजाती बताइ दिनुस न ।,0,
4779,simulation_non_ipv,krn,"त एकदम थकित देखिएको छस , जा गएर सधै भरिको लागि सुत |",0,
5818,twitter,krn,तपाईं नेता हैनभने त पत्याउनै पराे नत्र त अगुल्टोले हिर्काएकाे कुकुर जस्तै पाृ भैया छ त !,0,
4762,simulation_non_ipv,krn,सुन्न भएको महसुस गर्छु। ।,0,
3399,simulation_non_ipv,krn,आज सम्म कै अति सामान्य कुराकानी |,0,
5894,twitter,krn,हाम्रो देश को नमुना राष्ट्रपति को चाल देख्दा नि आफैंले आफैंलाई पानी छम्किने बनाउँछिन यार यो भारतीय भतुवा ने देश को लागि के गरेको थियो र राष्ट्र गौरब पदक दिइएको यो त भारतीय दलाल कुकुर साले खाते चोर डाँका भाते भात मारा देश द्रोइ भिकारी मुजि हैन र |,1,1
5244,twitter,krn,त्यसो होईन ! कुरो के त भन्दा खेरि छोरिलाई बलत्कार होकि होकि जस्तो लागेको मात्रै रहेछ ! बलात्कार भएको चाहि हैन रहेछ ! फेरि पहिला जस्तो त्यस्तो महसुस गर्न नपाएकाले ईनलाई लाटो रिस उठेर मुद्धा हालेका हौ ! भो फिर्ता लिन्छौ !,0,
5394,twitter,krn,ए धर्मका नाममा कुसंस्कार पाल्नेहरुहरु हो ! दमिनी भाउजुलाई भित्र गई पुजा गर्न रोकिएको त्यो मन्दिर अरुको लागि पाप पखाल्ने पवित्र ठाउँ कसरी हुन सक्छ ?,0,
2982,simulation_non_ipv,krn,"त्यो धोती लाई सामान्य कारवाहि गरियो भने पुलिसथाना मा आगो लागनेछ , भारतीय राजदूतावास तहसनहस हुनेछ त्यो धोती लाई ज़िन्दा जलाईनेछ ।",1,1
4866,twitter,krn,झगडा गर भाई बैनी हो झगडा गर। तर झगडाको नाममा हाम्रो अरपको बेइज्जत चै नगर है। अरप इज्जतिलो छ |,0,
4311,simulation_non_ipv,krn,समाज छैन |,0,
4550,simulation_non_ipv,krn,छिमेकका हाम्रा मानिसहरूले तपाईंको गतिविधिहरू हेरिरहेका छन् र तपाईंले अमेरिकी भूमिमा गोप्य तालिबान आन्दोलनको नजिकको सहयोगी हुनुहुन्छ भनी पत्ता लगाएका छन्। ।,0,
4392,simulation_non_ipv,krn,समय बिग्रेको बेला सबै कमिकजोर देखिदो रहिछ |,0,
4180,simulation_non_ipv,krn,जे गर्यो ठिक गर्यो म भए नि तेहि गर्थे यो भिडियो बनाउने मान्छे ले नि तेहि गर्थियो |,0,
4515,simulation_non_ipv,krn,गरे कसैले रोके को छैन अन्तरास्ट्र जगत मा तेल को मुल्य घटेका कारणले हो |,0,
6192,twitter,krn,फ्रि फायर गेमबाट चिनजान गरेर १३ वर्षीय बालिका बलात्कार गरेको आरोपमा एक पक्राउ |,0,
4044,simulation_non_ipv,krn,यो Dig पोख्रेल खाते ले Gyanendra shai को बिषय मा पनि झुठो बोले को थियो अहिलेत सरासर गलत बोल्दैक्स ।,1,1
5250,twitter,krn,"ईज्जत कमाउनुस् , जाबो पैसा त जसरी पनि कमाउन सकिन्छ .",0,
4179,simulation_non_ipv,krn,यो विषय त mcc भन्दा पनि जतिल भयो त काम नपाए झै वाक्क भैसक्यो |,0,
5699,twitter,krn,"म नेपाली कांग्रेसको सदस्य होइन । नेपाली कांग्रेस मात्रै नभई कुनै पनि दलसँग जोडिएको छैन । तर , अलिकति भए पनि इज्जत र नैतिकता बिना आफ्नो अनुहार आफैले ऐनामा हेर्न पनि लाज हुन्छ भन्ने बुझेका कांग्रेसका नेता र कार्यकर्ताले का तलका शब्द पढून् र मनन गरून् ।",0,
3311,simulation_non_ipv,krn,यो कालो टोपि लाउने नेता चाहि फोकटमा नेता भएछ गोरु लठ्ठक |,1,1
4796,simulation_non_ipv,krn,मायाको नाटक गरेर यसरी अरुको शरीर सग खेल्नेलाई कडा भन्दा कडा कारबाही होस |,0,
5480,twitter,krn,"सहमतिमा गरीएको यौनकृडा बलात्कार हुदैन। कुरा नाबालीगको , नेपालमा अठार वर्षमा बालीग हुन्छ , फिलिपीन्समा 13 वर्षमै यौन स्वतन्त्रता पाऊँछ। कानुनी हीसावले बलात्कार होला , व्यावहारिक रूपमा त्यो शारीरिक सुखभोग थियो। ।",0,
3390,simulation_non_ipv,krn,बैशले मातिएको चिलाएर पात्तिएकोहरुले दाज्युभाइ बाबा काका कोही चिन्दैनन !,0,
4046,simulation_non_ipv,krn,यो पनि कुकुर पत्रकार नै हो साला जबर्जस्ती माफ माग्न लगाउने तँ कुकुर को हो ?,1,1
4746,simulation_non_ipv,krn,थुई का जुन चोर उस् को ठूलो सोर भष्र्टचारै भष्र्टचार अझै लाज लाग्दै चोर हरु ठुला ठुला डा को गर्छ ।,1,1
5824,twitter,krn,"माटोले चिहान दिन्न भनिरहदा , स्याल , कुकर र गिद्दले सिनो खान्न भनिरहदा जिउदै मृतलाई लिएर जान्न भनेर यमराजलेआकाशवाणी गरिरहदा पनि यो माओवादीलाईआश्रय दिने हिजो एमालेआज काङरेस जति दोषीछन उतिनै फेर समाएर थपडी मार्ने केही जनता र स्यालको खोईरो खनेर बाघझै चर्चामा ल्याई दिने हामी पनि दोषी छौ |",0,
4052,simulation_non_ipv,krn,समस्या को कुरा गरौं भनेर नबुझ्ने गोरु जस्तो मुजि डण्ठे ले कसरी आई जिपि को पद पायो हँ ।,0,
3078,simulation_non_ipv,krn,"शुभकामना , तलाई यो चाहिन्छ। ।",0,
5681,twitter,krn,खान आँतूर र रस्साकस्सी ! हैट ! तिमीहरुका गाऊँमा खेत बाँझो छ ! यस्तो कुकुर काम गरेर नबस !,0,
2797,simulation_non_ipv,krn,भालुनी रहेछ यो पनि |,1,1
4818,simulation_non_ipv,krn,"तिमीहरुलाई भोट दिएर त्यो ठाउँमा पुराउछौ , अनि अहिले आएर ठुलो कुरा गर्ने , मुर्ख कुकुरहरु रोख तिमीहरुको लागि हामि आउदैछौ |",1,1
2884,simulation_non_ipv,krn,यो माचिक्ने प्रचण्ड लाई मार्नु पर्छ ।,1,1
3992,simulation_non_ipv,krn,"हामि तलाई देशद्रोहको लागि फासी दिनेछौ , रन्डीको बान ।",1,1
5145,twitter,krn,स्पेसमा आएर हाम्रो संस्कृति भाँड्ने जमात पनि देखियो महाेदया। केही नेफाेलीहरू विदेश गएर नगद र तथाकथित सभ्य भएको भन्दै नेपालीकाे मानमर्दनमा लागेको पनि देखियो। हिजो त्यो नेपाल घर भनेर लेख्नेलाई गजब दनक दिनुभएकाेमा हृदयदेखि बधाई ।,0,
4150,simulation_non_ipv,krn,मान्छेको पर्सनल लाइफमा किन यति विधि चासो हो मान्छेलाई ? ?,0,
5785,twitter,krn,पलविरुद्ध बलात्कार आरोप लगाएकी पीडितले नवलपुरमा पनि फेरिन् बयान |,0,
5379,twitter,krn,"त्यो सम्बन्ध कहिलेहि कमजोर हुदैन जहाँ एक अर्काको कदर , इज्जत र बिस्वास गरिन्छ । रात्रि |",0,
3443,simulation_non_ipv,krn,राम्रो समाचार बल्ल सुन्न पाइयो |,0,
3026,simulation_non_ipv,krn,यी लुटेरा हरु लाई कुनैपनी लूटन दिनु हुदैन अब धेरै भयो नेपाल् लाई हिन्दु रास्ट्र घोषणा गर्नुपर्छ धार्मिक संरक्षक राज सस्था सहित को कार्यकार्य प्रधानमन्त्री को व्यवस्था हुनु को विकल्प छैन ।,1,1
3008,simulation_non_ipv,krn,हजुर को कार्यक्रम राम्रो छ यी सबै ले आफ्नो पावर भएको बेला सरकारी जमीन को त के कुरा देश पनि बेचीसके यी चोर नेता हरू ।,1,1
5444,twitter,krn,कतारा हसियाँ पाइन्न चक्कुले हुन्छ कि नाई |,0,
4921,twitter,krn,छाडा एप्स् हेर्न मात्र ठिक बनाउन हुन्न |,0,
5759,twitter,krn,"| हराम्खोर चुतिया अर्काको श्रीमतीलाई बजाउदै हिड्छेस अझ तेरो ठुलो गफ साला हुतिहारा , हिजडे l",1,5
3396,simulation_non_ipv,krn,कुरा मज्जाले सुने र यो निर्णय मा पुगियो कि अब आउने चुनाव मा रा प्र पा लाई भोट् |,0,
5470,twitter,krn,"यदि छाडा बोल्दैमा र्याप हुन्थ्यो भने कसम मेरा साथीहरु जि-बब , भिटेन , लाहुरे अनि साकार भन्दा कडा र्यापर हुन्थे . |",0,
5242,twitter,krn,"परमाधेसी गृहमन्त्री ले ९९ किलोको माला लगाएको दिन १४ जनको ज्यान गयो , लाखौ बिस्थापित , किशानहरुको हात पुर्पुरोमा । अर्बौँको धान नस्ट। तलाई अलच्छिनी सरकार , अलच्छिनी पानी। ।",1,1
5543,twitter,krn,रत्नपार्के हरुको संगत गरेपछी बजारु बात लाग्नु ठुलो कुरै हैन !,0,
3489,simulation_non_ipv,krn,बिहे गर्दा भर्जिन खोज्ने डागा हरू हो आश नगर। चेलिबेटी बिगार्ने नै तिमीहरु हौ। ।,0,
5712,twitter,krn,| ७० वर्षीया वृद्धालाई बलात्कार गरेको अभियोगमा पक्राउ |,0,
5797,twitter,krn,! त्यो त राडी ओडेर घिउ खानेहरुलाई सोध्नुपर्च |,1,1
2923,simulation_non_ipv,krn,समय आए पछि सबै भ्रष्ट नेता हरु मर्नेछन ।,0,
4869,twitter,krn,"के मिल्थो त खुसी , आमाको असिमीत माया छोड्यर बजारू माया खोज्यछु । - |",0,
5930,twitter,krn,तँ खातिनी तेस्रोलिङ्गी ! सत्य कुरा पच्दैन त जस्तो लाई ! ट्विट मन पर्दैन ब्लक गर्न सक्छेस धेरै नभुक !,1,1
2865,simulation_non_ipv,krn,यो पत्रकार को कुरा सुन्दा यो माचिस पत्रकार पनि भ्रष्टाचारि हरु सङ्ग चिया पानी खाए को जस्तो देखियो बुडेसकाल मा कुटाइ खालास ।,1,1
4000,simulation_non_ipv,krn,म चाहन्छु कि हामीले राम्रोसंग प्रयास गर्नु पर्छ। ।,0,
5207,twitter,krn,आत्महत्या को हत्या बता रहे हो। ।,0,
5929,twitter,krn,"भैंसिको मासु , बाहुनको छोरो , हातले छुँदैन ! चक्कुले काट्छ , काँटाले खान्छ , मुख पनि धुँदैन !",0,
4633,simulation_non_ipv,krn,अब दाेसि लाई हाेईन सावित्री लाई दिनु परछ फासी फासी ☠️ ☠️ ☠️ ।,1,1
5661,twitter,krn,"भुसिया कुकुर जति भुके नि आखिर सडक कै गल्लिमा हो महलमा कसैले लानेवाल छैन , तिमी बिदेशी पुत्र नि जति भुके नि सुन्ने कसैले होईन , बिदेशी को गु खानेले नेपाल बनाउने नेपाल लाइ माया गर्ने पटक्कै देखि सक्दैन भन्ने पल्का छ ।",1,1
3525,simulation_non_ipv,krn,यस्ले म रन्डी हू भनी आफै प्रमाणित गरि। ।,0,
4202,simulation_non_ipv,krn,भोलि फिल्म हेर्न जाम न ल |,0,
4371,simulation_non_ipv,krn,मस्त सुत्ने हो |,0,
5111,twitter,krn,बारीको डिलभरि सयपत्री फक्रिएर पहेंलै भएको छ । तिहार झपक्कै पसेको छ । पेज १७७ |,0,
5545,twitter,krn,छ्या . पापिनी ! यस्तोसँग त छुट्टै बसूँला भनिहाल्छन् नि !,1,1
5166,twitter,krn,पुँजीवादी युद्धको चरित्र ध्वंसात्मक हुन्छ र त्यसबाट श्रमिक जनताले कुनै लाभ प्राप्त गर्न पाउँदैनन् । युद्धमा जो विजयी भए पनि विजयी देशको पुँजीवादी वर्गले नै स्वार्थ पूरा गर्दछ । यतिबेला चलेका पुँजीवादी युद्धको परिणाम पनि यही हुनु अनिवार्य छ ।,0,
4278,simulation_non_ipv,krn,Hya ! दात छहुन्जेल चपाउन पर्छ पल जी दात झरेपछि त जति चपाउन खोजेपनी सकिदैंन हउ |,0,
5777,twitter,krn,"कुकुर , बिरालोलगायतका १८३ जनावर फ्रिजमा राखेको आरोपमा एकजना पक्राउ |",0,
3286,simulation_non_ipv,krn,आज हामी घुम्न जाम न ल |,0,
6018,twitter,krn,"एक अर्काको कदर , एक अर्काको विश्वास , एक अर्काको ईज्जत जहाँ हुन्छ त्यो सम्बन्ध कहिलै कम्जोर हुँदैन !",0,
4277,simulation_non_ipv,krn,स्कुटर सिक्ने टाइम मा पलसर सिक्नु नै गलत थियो |,0,
5167,twitter,krn,"त्येस बारे याहा का चर्चा हुन्छ र ? यहाँ त पिडित नै उत्ताउली , खत्तमकी भन्छन।",0,
4140,simulation_non_ipv,krn,सानु अाेखलमा ठुठुठुलाे ढिकी |,0,
4637,simulation_non_ipv,krn,डिसलाईक गर्ने हरु गधा हरु नेता का गोठाला हरु आजै मर साले हरु यति राम्रो खबर लाई डिसलाईक गर्छन् चोर हरु ।,1,1
6143,twitter,krn,मार्दिन्छु त नदे |,0,
5978,twitter,krn,"दुर्ब्याबहारमा परेको कुरा अझ लुकाउँछन् र यौन दुराचारी हरुलाई यसले कति हौशला दिन्छ जसले गर्दा यौन दुर्ब्याबहार का घटना अझै बड्छन भन्ने ? या हामी यतिकै पिडित को चरित्र हत्या गरी रहेका छौ। याद रहोस् हामी म , तपाई सबै यस्ता घटना का लागि जिम्मेवार छौ। अझै पनि तपाई एउटा पेडोफिल लाई |",0,
5725,twitter,krn,न्याय प्रशासन प्रतिको व्यापक अविश्वासका कारण पिडकलाई आँफै सजाय दिन चाहने भिंडको उद्देश्य हुनसक्छ । तर चक्कुले नै घाँटी रेट्नु भनेको चैं आपराधिक मानसिकताको पराकाष्ठा हो ।,0,
5553,twitter,krn,पाकिस्तानमा इमरानखानले आफ्ना प्रतिपक्षीलाई भने मुलुकलाइ चुसेर सक्नेहरु डाका हुन। यिनिहरुलाइ जबसम्म म जिउँदै रहन्छु तबसम्म छोड्ने छैन भनेर । अमेरिका जस्ता साम्राज्यवाद सित झुक्नु हुदैन भनेर अडान लिएका छन ।,0,
5213,twitter,krn,"घर राम्रो बनाउने नि महिला , घर भाँड्ने नि महिला ! Tha is always he case .",0,
6040,twitter,krn,मै हु भन्ने साथीहरू चिन्ने दिन आउदै छ रे। धर्म कर्म छोडि प्रियजन भट्टी धाउदै छन् रे। खै कस्तो परिक्षाको घडी आयो मेरो सामु। साथीहरुले आजभोलि चिन्न छोड्दै छन् रे॥ सच्चा मानव बनावटीमा होइन वास्तविकतामा जिउदै छ। सम्र्ट सुनार शुभ दिन को कामना |,0,
3277,simulation_non_ipv,krn,अब हलो ले गर्छ देशको भलो . . . . हलो मा भोट हाल्यौ |,0,
4949,twitter,krn,अलक्षिनी देउपा सर्खार ! बार्तली बा हुँदा देशमा रामराज्य थ्यो !,1,1
5335,twitter,krn,राजीनामा दिएर आफ्नो सामान्य राजनीतिक चरीत्र प्रदर्शन गर्ने अवसर कमरेड जनार्दन शर्माले पाउनु भएको छ ।,0,
3343,simulation_non_ipv,krn,केटि जातै बैगुनी हो रे |,0,
2944,simulation_non_ipv,krn,भारत को दोक्लाम को बिषय सँग जोडेर यसरी प्रश्न उठाउने र वाईडबडी सँग को हाँसोलाग्दो प्रश्न गर्ने पत्रकार लाई कान उखेलेर उठबस गराएर प्रश्न गर्न सिकाउन जरुरी छ ।,0,
2818,simulation_non_ipv,krn,खली केटी ले गल्ती गरेको हो नि त नभन है ।,0,
6027,twitter,krn,"पोखरा र चितवनका कांग्रेस कार्यकर्ताले आ-आफ्नै मेयर - उपमेयर र वडाध्यक्ष उठाउने तयारी , प्रकिया सुरु ! स्याबास , काम गर्ने कालु मकै खान खोज्ने भालु , कांग्रेस कै जीत सुनिश्चित त्याहाँ !",0,
5873,twitter,krn,"दुखको आवरणले मनको खुशी पनि ढाकी दिन्छ तिमीले मलाई बिर्से पनि म हरपल सम्झिरहन्छु आशा जिउँदै छ , तिमीले बुझ्ने कोशिस गर किनकी तिमीले न नबुझे मेरो माया मर्न सक्छ। ।",0,
4509,simulation_non_ipv,krn,तपाई के काममा बेस्त हुनुहुन्छ |,0,
5925,twitter,krn,अचार चाखेको हो र माया पनि चाख्दै हिड्छेस पोक्ची |,1,1
3072,simulation_non_ipv,krn,प्रचण्ड त रेबिच लागे को कुकुर होस ।,0,
4738,simulation_non_ipv,krn,सामान्य ब्यक्तिलाइ गोलि चल्यो भन्दै मा पो भन्छ त यो पुलिस् ।,0,
4068,simulation_non_ipv,krn,class मा हुँदा सुत्न पाउने rule पनि implement गर्नु पर्‍यो सरकार ।,0,
4618,simulation_non_ipv,krn,यिन लाई मार्न को लागि छिट्टै भगवान श्री कृष्ण को जन्म हुन्छ ।,0,
5881,twitter,krn,"अरू देशका प्रधानमन्त्री हरेक मिनेट कोरोनाबाट जनतालाई कसरी बचाउने भनेर लागिरहेछन्। मेरो देशका प्रधानमन्त्री कहिले अरूको घर कसरी भाँड्ने , कहिले आफ्नै घरमा आगो लगाई अरूलाई सिध्याएर आफूचाहिँ कसरी बाँच्ने भनेर दुई-तिहाई समय खर्च गरिरहेका छन्। ।",1,1
4559,simulation_non_ipv,krn,आक्रमणहरू पूर्ण शक्तिमा आउनेछन्। ।,0,
3520,simulation_non_ipv,krn,नेपालि को इज्जत फाक्यो कुकुर कुकुर्नी हरु ले पाहुनालाइ राम्रो सङ स्वागत गरेन कम्सेकम २ हात जोदि नमस्ते त गर्नु पर्छ नि ।,0,
3071,simulation_non_ipv,krn,रंडि को छोरो रॉ को दलाल ।,1,1
5185,twitter,krn,"तिम्रा याद हरु अझै नी यो मनबाट गाको छैन , रहर थियो झुन्डिएर मर्ने , तर खै आज सम्म त्यो नी सम्भब भाको छैन। ।",0,
5507,twitter,krn,तिमिहरु जस्ता देसद्रोहिलाइ जिउदै आगो लगाउनु पर्छ। तिम्रो एमालेले ३ बर्ष एकल सरकार चलाएर लुटपाट मच्चाउने र जनतालाइ सास्ति दिने बाहेक के काम गर्‍यो ?,1,1
4280,simulation_non_ipv,krn,जवानी मा नगरेको मोज कहिले गर्छन् त ? हावा कुरा नगर मुला ! ! !,1,1
5236,twitter,krn,"मुक्तक जिन्दगिको हर क्ष्यणमा यो सास चलाई राको छु , मन्दिरमा पुग्दा पिछे अगरबत्ति जलाई राको छु विश्वास अनि भरोस तिम्रो मात्र गरि तिम्रो साथ नहुन्जेल यो मन लाई छलाई राको छु .",0,
2625,simulation_non_ipv,krn,"साला रियल हिरो रे , रियल बोका हो यो । नाबालिका सँग घिनलाग्दो हर्कत । छि छि |",1,1
4328,simulation_non_ipv,krn,यो धेरै नेपालीको समस्या बनेको छ आमाको नाम बाट नागरिता पाउनु पर्छ |,0,
5367,twitter,krn,"समय घर्किन केही बेर नलाग्ने , हिजो जाउ बाबू उल्लाई पनि लियर जाउ भन्ने , छिमेकी पनि आज उनलाई फलानासँग लठारिदै हिड्छेस खुट्टा भाचिदिउँ उनको घरको आवाज आउदा यो मन दुखेर आउँछ , यो समाज देखि घृणा लाग्छ , हाम्रो त आदत भयो बालापन देखि लठारिदै हिडेको छुट्न पनि मनले कसरी मान्छ होइन र |",0,
5225,twitter,krn,मैले सज्जन र निर्दोश भनेको छैन। बलात्कार भएको हो भने त्यहि कुरामा अडिग रहनु पर्छ। हैन भने दोचारे कुरा गरेर मान्छेलाइ भ्रममा पार्नु हुन्न। ।,0,
3505,simulation_non_ipv,krn,भो। केटा हो सबै कुमार नै बस्दा उचित हुने देखियो अब । ।,0,
4950,twitter,krn,बर्दियाको मिल मा धान कुटाउदा कुटाउदै काठमान्डौ भागेर अंग प्रदर्शन गर्दै डान्सबार बाट फिल्म लाइन मा आएकी नेपाल कि esablish नायिका रे खातिनी। यसको घर मै गएको छु म।,1,1
4469,simulation_non_ipv,krn,कति राम्रो कुरा गर्नु भयो सर मेड्म दुबई जाना धेरै धेरै धन्यवाद छ ।,0,
