annotator,text,is_abuse,sexual_score,created_at,aspects_anno,username
sharmila,. गतिछाडा कति ठाडै ढाट्न सकेको |,1.0,1.0,,,
sharmila,हार्दिक श्रद्धान्जली इनि 5 जना लाई . . इनिहरुले नर्गमा बास होस। ।,1.0,1.0,,"[(48, 63, 'physical_threat')]",
sharmila,"भन्छन नारिहरु भनेका समाज परिबर्तनका बाहक हुन , अब यसै गरि पारदर्शि कपडा लगाउदै हिड्ने हो भने के को परिबर्तन , कुन दिन घर न घाटको हुन्छन् , घरमा बिहान खायो बेलुकी के खाने भन्ने निश्चित नभएकाहरुले हो यस्तो चरित्र देखाउने , सबै नारिहरु छैनन नराम्रा तर मुठ्ठिभरका छन् यस्ता ! जय नारी | ऐले त सप्पै काटिहालेँ पलाउदै मात्र छ बर्खामा त बाच्छ त्यस्तो नि ल्याइहेर्छु बचाउनु भएन भने मार्दिन्छु |",0.0,,,,
sharmila,नेपालीको सबैभन्दा गलत बानी अरुले के गर्यो भनी अँखा तर्दै कुरा कार्दै हिड्ने |,0.0,,,[],
sharmila,"एकजना आक्रोशित व्यक्तिले पेस्तोल ताक्दै भने - म तलाईं मार्दिन्छु। गोड्सेले जवाफ दिए - यो धेरै खुशीको कुरा हो , तर तपाईंलाई पेस्तोल चलाउने ज्ञान छ जस्तो मलाई लाग्दैन।",1.0,1.0,,,
sharmila,खुब क्षमता भएको मान्छेले बोल्यो फेरि |,0.0,,,[],
sharmila,त जोकर अझै येही छस्। ।,0.0,,,"[(2, 6, 'profanity')]",
sharmila,थाहा पाउनुहोस |,0.0,,,[],
sharmila,मै आएर मार्दिन्छु बरु पख |,1.0,1.0,,,
sharmila,"काङ्रेस र माउवादी त एकै भएछन् , कुकुर बिरालो जस्तो दुस्मनी त तिम्रो र मेरो मात्र भो प्रिय |",0.0,,2022-04-20 14:22:20,[],g123sandip
sharmila,तँ को होस् चिक्नी जाठिनी . . . . ?,1.0,9.0,,,
sharmila,"यो गोकुले चुतिया र खतरनाक छ , , , यस लाई राउन्ड किक हानेर नाँक को डाँडी भाँचिदिनुपर्छ ।",1.0,1.0,,,
sharmila,यो राण र यो राण लैजाने त्यो हरिलठक लाई आगो लगाउनु पर्छ मट्टितेल खन्याएर |,1.0,1.0,,"[(3, 15, 'profanity'), (28, 71, 'physical_threat')]",
sharmila,गीतै त्यस्तै गाउछ त केटीको के दोष |,0.0,,,,
sharmila,मैले तलाई देख्नु अघि मेरो दिन राम्रो थियो |,0.0,,,[],
sharmila,शोषण र शासन नै आजको व्यवस्थाको मूल चरित्र हो |,0.0,,,,
sharmila,यस आइमाइ लाइ ला . . . . . पुगेन डल्ले खोर्सानी हाल्नु पर्ने यार |,1.0,7.0,,"[(26, 63, 'physical_threat')]",
sharmila,बुडाले के बाेले बुझनै गाह्राे भयाे कुन भाषा हाे |,0.0,,,[],
sharmila,केटा फिर्दै हिड्ने रैछ येस्तो केटि लाने कस्तो केटा रैछ।,1.0,1.0,,,
sharmila,फ्रि फायर गेममार्फत चिनजान गरी नाबालिका बलात्कार गर्ने चन्द्रागिरी नगरपालिका - ८ मातातीर्थ बस्ने २७ वर्षका महेश उदास पक्राउ परेका छन्। ।,0.0,,,,
sharmila,राणि का छोरा हरु जाबो गल्त समाचार सम्प्रेषण प्रकासित गर्ने पुत्रकार लाई सम्मान गर्नु पर्ने अझै ?,1.0,1.0,,"[(0, 16, 'profanity')]",
sharmila,"No justice , No piece |",0.0,,,[],
sharmila,प्वाल स्वाहा । यस्ता त छन सेलिब्रेटी पब्लिक फिगर भनिने |,1.0,6.0,,[],
sharmila,हास्दा हास्दैको सम्बन्ध खै कसरी आँसु भयो तिमिलाइ दिएको माया र इज्जत आजा मेरै लागि पासो भयो ।,0.0,,2022-04-19 22:39:17,[],aansuri88
sharmila,यो मुला canada nepal chanel का थियो जब चितवन मा आन्दोलन तथा विभिन्न कुरा भयो लाज छैन है अहिले रबि दाई निस्कने बेला चै अनुवार देखाइराछ हुत्तिहारा ।,1.0,1.0,,"[(77, 84, 'profanity'), (134, 144, 'profanity')]",
sharmila,मेरो नाम झिलमिल हो |,0.0,,,[],
sharmila,घिउ खाएर मोटाउने भए मेरो बाबा हजुर जमाना मा मोटाइसिन्थ्यो |,0.0,,,[],
sharmila,अब मम्मी ले छाडा भिडियो बनाइ यसको बिहे गर्दिन्छु भनेर चार गाउँ सुनिने गरि कराइसिन्छ होला |,0.0,,2022-04-19 16:07:02,[],melinasxey
sharmila,कुकुर बाल |,0.0,,2022-04-15 09:58:53,[],BhadouriaSonu9
sharmila,एस्तो लाई पनि रिएल हिरो रे न body छ न के नै छ ! म इनि हरु लाई हिरो हिरोईन भन्न पनि लाज लाग्छ ! !,1.0,1.0,,"[(27, 45, 'profanity')]",
sharmila,सानु तिमी र म भेटम न ल |,0.0,,,[],
sharmila,ताइ न तुई का कुरा गर्ने manxe कहा बाट आउँछन् के |,0.0,,,[],
sharmila,भ्रष्टाचारी लाई फुलमाला ले स्वागत गरेकाे भऐ यति चर्चाक मा अाउने थिऐन के गर्ने थारूकाे छाेराे सिधा कुरा गर्न मात्र जाने काे हुन्छ राम्रो गर्नु भाे मेयर जिउ भ्रष्टाचारी लाई भाटे कर्बाही गर्नुपर्नेछ धन्यवाद मेयरजिउ ।,1.0,1.0,,"[(78, 92, 'ethnic_violence')]",
sharmila,message को reply किन नगरेकी |,0.0,,,[],
sharmila,४० जति USAID कै मतियारले क्वाप्प गर्दिहाल्छ स्याल बहादुरहरुले ३० जति चपकाईहाल्छ २ जति NGO INGO ले भ्याईहाल्छ बाकी ८ सरकारी लेखाशाखा यता उता गर्दा रहलपहल २ - ३ जति काम गरे जस्तो देखाउने हो ठेकदार त जिउदै छन झिरिप्प गर्न लाई जे होस उपत्यकामा ५० - १०० नया घर बन्ने प्रबल संभावना छ |,0.0,,2022-04-16 08:38:53,[],Devraj79831646
sharmila,आफै डिल गर्दै हिड्छेस मलाई दोस लास्टमा |,0.0,,,,
sharmila,यो साले कुकुर हो प्रचण्ड यो लाई यो भासण गर्दा अलि कति पनि लाज लाग्दैन हुनु त बेस्यालय को मालिक भए के को लाज हुन्छ र ।,1.0,8.0,,,
sharmila,यसभन्दा पहिले पनि त तिमी भाते हरु नै अालोपालो सत्ता मा थियौ नि पाजी हरु ।,1.0,1.0,,,
sharmila,पुन्य गौतम ग्यानेन्द्र साहि को घटना मा नेकपा लाई आरोप लागे को भय रण्डि को बान किन तेरो पुलिस ले समाउदैन ।,1.0,1.0,,"[(65, 77, 'profanity')]",
sharmila,पुन्य गौतम ग्यानेन्द्र साहि को घटना मा नेकपा लाई आरोप लागे को भय रण्डि को बान किन तेरो पुलिस ले समाउदैन ।,1.0,1.0,,"[(65, 77, 'profanity')]",
sharmila,के तँ आफुलाई महान ठान्छेस ?,0.0,,,,
sharmila,इटहरी का मेयर ले भ्रष्टाचारी का संरक्षक पक्षपोषक भतुवा पत्रकार हरु लाई लोपारिदिन्छु भन्दा चै कानुन हात मा लिए को हुने ?,1.0,1.0,,,
sharmila,कुकुर गधा फटाहा होला नि !,1.0,1.0,,,
sharmila,पल नि छुट्नी भएचन। नाबालिका गाइका लाई उचालेर मुद्दा हाल्न लगाउने लाई किरा परुस। एक नायक लाई फसाउछु भनेर लाग्दै गर्दा अर्कि गाइका लाई यसरी चरित्र हत्या गर्ने गरि फसाउनु राम्रो होइन। ।,1.0,1.0,2022-04-17 19:54:02,[],SandeyO7
sharmila,कसैले राम्रो गरेको नदेख्ने सानो गल्तिलाइ ठुलो बनाइदिने। ।,0.0,,,[],
sharmila,हामी भिडियो कल गरम न ल |,0.0,,,[],
sharmila,मुख मा थप्पड हान्न पर्नी पत्रकार रैछ खाते ।,1.0,1.0,,,
sharmila,तलाई राम्रा सध्ये केटा नि चाहिने रोज्ने बेलामा बोका रोजेर सबैलाई गाली गत्दै किन हिड्छेस जाठिं |,1.0,1.0,,,
sharmila,"सात पाप , - सिद्धांत विहीन राजनीति श्रम विहीन सम्पत्ति विवेक विहीन भोग विलास चरित्र विहीन शिक्षा नैतिकता विहीन व्यपार मानवीयता विहीन विज्ञान त्याग विहीन पूजा |",0.0,,2018-01-31 20:53:39,[],jayakumarpaudel
sharmila,पुरुषको काम चैं अर्काको घर भाँड्ने मात्र हो ? पुरुषले आवारागिरी मात्रै गर्छन् ?,1.0,1.0,2017-01-17 11:34:35,"[(0, 43, 'sexism')]",roshansanba
sharmila,यो केटि पनि नौटकी रहिछ कहिले होइन भन्छे कहिले हो भन्छे मेरो बिचार मा यो पोइसा को बार्गेनिङ मा छ पोइसा दिय मिल्छ यो केस |,1.0,1.0,,"[(12, 17, 'profanity')]",
sharmila,मलाई काममा distrub गर्नी होइन है |,0.0,,,[],
sharmila,humanity matters नि त . . अन्याय भा'को ले न्याय पाउनैपर्छ। ।,0.0,,,[],
sharmila,तैले आफ्नो घाटी काट सबैलाई खुसि पार्न लाइभ आएर। यसले अमेरिकाको मनोबल बढाउने छ।,1.0,1.0,,,
sharmila,खाली दिमाग अनेकौं सोच्छन जिउने सरल तरिका खोज्छन मान्छेहरु ! व्यापार पनि अचम्मको गर्छन् अचेल ज्यानको मूल्य स्वयंले तोक्छन मान्छेहरू ! आफ्नो चिता आफै जलाउनु छ जलाउदा पनि पापी भन्दै घोच्छन मान्छेहरु ! अनिता कुमारी |,1.0,1.0,,,
sharmila,कस् कस्को हात समाएर हिड्छेस् हो |,1.0,1.0,,,
sharmila,गर्नु गरि सकेउ अब झगडा गरेर काम छैना ठुलो फ्यान भन्दैमा गर्ना दिएपछि के को बिबाद गरिहालछनि मुख थुनेर हात बाधेर खुट्टा बाधेरत पकै जबर्जस्ति गरेन होला त |,1.0,5.0,,[],
sharmila,लुम्बिनी प्रदेशमा एक वर्षमा ४११ वटा बलात्कार घटना |,0.0,,,,
sharmila,मेरो बुढासंग सुतेर हिड्छेस भन्दै दुइ महिला बाटो बाटो झगडा गरे पछी भिडीयो सहित .,0.0,,,,
sharmila,अचेल त सङै हिहेको देखे नि त्यो सङ्ग किन हिड्छेस बिग्रेको केटाहरु ले तलाइ नि बिगार्न सक्छन रे यस्तो रे बन्धु |,1.0,1.0,,,
sharmila,बोल्नै मिल्दै न भ ने किन आय को त रन्डी को छोरो त पुलिस जे सोदे पनि बोल्नै मिल्दै न भन छ यार अनि मेरो लाडो गर्न आय को मुजि ।,1.0,1.0,,"[(33, 46, 'profanity'), (101, 105, 'profanity'), (117, 121, 'profanity')]",
sharmila,पल समिक्षा जस्तो घटनाले बलात्कार जस्तो जघन्य अपराधलाई प्रसय दिन्छ |,0.0,,2022-04-18 19:51:31,[],Premislove_
sharmila,"त्यही युद्वको बलमा एउटि दमिनी सिडियो भएको , निजामती सेवामा २४ प्रतिशत महिला भएको दलित जनजाती नीति निर्माण गर्ने ठाउमा पुगेको पनि छ । यसको अर्थ यो पनि होइन कि युद्ध सबै ठिक थियो ।",1.0,1.0,,,
sharmila,अरु टुइटेले जस्तै केही जानिएन मात्रै बाँच्न जानियो घराँ गाली गर्दा पनि जिउँदै छस् भन्छन्। जिउनु नै ठुलो कुरा रहेछ। ।,0.0,,2022-04-18 19:29:22,[],RajBikramChett9
sharmila,पुरुष भनेर ठाडो शिर बनाएर हिड्नु नि गार्हो |,0.0,,,[],
sharmila,यी सबै चोरहरु लाई जागिर बाट निलम्बन गर्नु पर्छ ।,0.0,,,"[(7, 13, 'profanity')]",
sharmila,यो सब सरकार र प्रशासनको कमजोरी हो। ।,0.0,,,[],
sharmila,थुक्क नकचरी आइमाई त्यो अर्काको बुढि लाने कुकुरलाई भाटाले हान्नु पर्छ |,1.0,1.0,,"[(0, 17, 'profanity'), (41, 68, 'physical_threat')]",
sharmila,"माओबादि प्रवेश गर्दा हसिया कुमारि , राप्रपा मा जादा हलिमाया काङ्रेस मा जादा रुखमाया त हुने हैन होलानि न्वारन को नाम फेरि ।",0.0,,,"[(21, 33, 'profanity'), (76, 83, 'profanity')]",
sharmila,मट्काले चिया बेच्न छाडेर अर्काको घर भाँड्ने भो जितीने लोभमा अब के के लेख्ने हुन् टुईटेहरुले |,1.0,1.0,,,
sharmila,नपाल मै छ छुट लुटन सके लुट |,0.0,,,[],
sharmila,"म बिचलित भए। म रोहि रहेको थिए , म निराश थिए। ।",0.0,,,[],
sharmila,"चोर हरु गल्ती स्विकार्नु त कहाँ हो कहाँ एक ले पहिले का लाई दोस लगाउदै जाने , स्साला भ्रष्ट हरुलाइ लाजै छैन ।",1.0,1.0,,"[(0, 3, 'profanity'), (84, 106, 'profanity')]",
sharmila,~ गजल जलाउ भित्ताका तस्विर हरू कहानी सकिन्छ आउने हरूले देख्दैनन तिम्रो परेशानी सकिन्छ जाने बेलामा राम्ररी बस है भनेर नभन्नु तिमि गएकै पल बाट मेरो जिन्दगानी सकिन्छ छिमेकीले जे बोलुन शिर हल्लाई रहने गर्नु नत्र भोलि बाट सुन सकिन्छ पानी सकिन्छ |,0.0,,,,
sharmila,फाँसी हुन पर्यो |,1.0,1.0,,"[(0, 15, 'physical_threat')]",
sharmila,महिला स्वतन्त्रता र छाडापनको पराकाष्टा |,0.0,,,,
sharmila,नक्कली रहिछ यो आइमाई |,1.0,1.0,,,
sharmila,सत्य नबोल्नी कसम खाएर बसेछन |,0.0,,,[],
sharmila,आफु ले गरे चमत्कार अरु ले गरे बलात्कार hello चौथो लिंगि हरु ?,1.0,6.0,,"[(0, 38, 'profanity'), (45, 59, 'sexism')]",
sharmila,प्रजातन्त्रको उपमा भएको पार्टिले प्रजातन्त्रकै जगेर्ना गर्नुपर्थ्यो। कम्युिनिष्ट चरित्र वरण गर्न हुँदैनथ्यो। हरियोबाट लाल भयो। ।,0.0,,,,
sharmila,बलात्कार मुद्दामा किशोरीलाई कैद सजाय सुनाएका न्यायाधीश सर्वोच्च तानिए |,0.0,,2022-04-19 08:42:59,[],rabin9860
sharmila,बिहे गर्छु भन्ने बितिक्क उत्तानो पर्दिने यो कस्तो सस्कार हो त्यो समाज घर मुलि आमा बुवा एकोहोरो मात्रै ताली बज्दैन दोहोर हात लाउन पर्छ हजुर अहिले को अवस्था हेर्ने हो भने पुरुष भन्दा महिला केटिहरु उत्ताउली देखिन्छन् आफू सहि ठाउँमा उभिनु पर्छ |,1.0,9.0,2022-03-04 17:19:15,"[(169, 213, 'sexism')]",shanti01058900
sharmila,आईमाई लाई पैसाले पूरन कसैले पनि सक्दैन र सुख दुख सहनु पर्छ ।,0.0,,,"[(0, 5, 'profanity')]",
sharmila,Derai dukha ani shocked vaye moh tw |,0.0,,,[],
sharmila,घुसखोर ददाल भ्रस्ट लाई मुर्दाबाद ।,1.0,1.0,,"[(0, 32, 'profanity')]",
sharmila,पल सहलाई फसाउँन सकिनछे। अब यो चरित्रहिन केटीले कस्लाई फसाउँने हो फेरी। ।,1.0,1.0,2022-04-17 18:46:38,"[(30, 46, 'character_assasination')]",545692kc
sharmila,अब तोडफोड गरेर समस्या समाधान हुँदैन। ।,0.0,,,[],
sharmila,बिहान हिड्दादौडिंदा दिक्क लगाउनेहरु १ . ढल बहादुर इन्जिनियरसाप २ . हर्न बहुला ३ . भुस्या कुकुर ४ . चुरोटे |,0.0,,2022-04-20 07:28:41,[],Drsudhamshu
sharmila,ओ मिश्र जि तपाई नि यिनै सुड्डा हरुलाइ गाली गरेर मात्रै आफ्नो राजनितिक रोटि सेक्ने दाउ मा हुनुन्छ कि के हो ? यी गति छाडा ले जे सुकै गरून् तपाईं आफ्नो पार्टी र संघसंगठन बिस्तार मा लाग्नुस न यिनै लाई सरापेर मात्रै बस्ने हो भने त झन यिन्कै बिज्ञापन हो हुन्छ झन कुरो बुझ्या खै क्या ?,1.0,1.0,2022-04-13 12:24:15,"[(111, 119, 'profanity')]",Suraj1298639094
sharmila,५ बर्ष सम्म कुकुर बिरालाे जसरी पैठाजाेरी खेलिरहे अब चुनाव आएपछि गठबन्धन रे तिम्लाई डाकुहरु हाे। यत्रैपनि जान्न भाेट हाल्न। ।,1.0,1.0,2022-04-18 21:48:10,"[(83, 90, 'profanity')]",teklalbhusal
sharmila,बोलिमा परिपक्वता भयेन नि ! ! : |,0.0,,,,
sharmila,यस्तो खुरापाती आइडिया मेरो दिमागमा कहिले फुर्ला बे |,0.0,,,"[(6, 14, 'profanity')]",
sharmila,good गाईका को यहि हुनु पर्ने |,0.0,,,,
sharmila,यिनले घर भाँड्ने भए सुड्डीहरूको |,1.0,1.0,2018-02-08 09:02:14,"[(6, 31, 'profanity')]",gbudhathoki
sharmila,म तलाई तल नल्याई छाड्दिन। ।,1.0,1.0,,,
sharmila,लु यताबाट राम्रै खबर अाएछ ।,0.0,,,,
sharmila,पहिला देखिनै रंगिन दुनियाँमा कमगर्नेहरु अस्तो हुन्छ भन्नेसुन्थे र अजा आएरा समिछ्याले छर्लङ्ग पारिदियो बिचरा समिछ्या ।,1.0,1.0,,[],
sharmila,पहिला देखिनै रंगिन दुनियाँमा कमगर्नेहरु अस्तो हुन्छ भन्नेसुन्थे र अजा आएरा समिछ्याले छर्लङ्ग पारिदियो बिचरा समिछ्या ।,1.0,1.0,,[],
sharmila,गति छाड़ा आइमाई थक्क |,1.0,1.0,,,
sharmila,जेसुकै भए पनि जोसुकै भए पनि कारबाही हुनुपर्छ ।,0.0,,,[],
sharmila,त्यसो चै नभने भा हुने यिन्ले त छाडा छाडा फोटो बनाम्चन |,1.0,1.0,,,
sharmila,यो टुविबाट सुरु भएको महाशयको मिसन परिबार चरित्र हुँदै फोटो सम्म पुगेको छ !,0.0,,2022-04-21 06:39:21,[],Nepali_Daughter
sharmila,सोम प्रसाद पाण्डे को चाहीं गर्धन भाचीने गरी हान्नु पर्ने सर्बहारा बर्ग को नेतृत्व गर्ने हरू खरब पती भैसके अझ तेस्तो छैन भंछन यो भंदा हास्यास्पद अरु के होला ?,1.0,1.0,,"[(27, 56, 'physical_threat')]",
sharmila,मेरो मृत्यु पश्चात तिमी एक काहानी लेख्नु त्यस किताबको नाम बर्बाद जवानी लेख्नु। ।,1.0,1.0,2022-04-21 06:52:52,"[(58, 70, 'profanity')]",Bijayojha01
sharmila,"बिहे गर्ने झुट्टो आश्वासन दिएर मज्जा लिएछ बजियाले , अभिनय कला राम्रै रहेछ हुन त रियल हिरो पो रे त !",1.0,5.0,,"[(42, 51, 'profanity')]",
sharmila,"बिहे गर्ने झुट्टो आश्वासन दिएर मज्जा लिएछ बजियाले , अभिनय कला राम्रै रहेछ हुन त रियल हिरो पो रे त !",1.0,5.0,,"[(42, 49, 'profanity')]",
sharmila,ति आयोग समिति यात घुस खान्छन यात अर को दिन समतिनै भग हुन्छ ई नेता लाई त टुडेखेल मा लगेर गोलि हानु परछ ।,1.0,1.0,,"[(88, 101, 'physical_threat')]",
sharmila,कुकर नी तलाई ताह तियान मरो गल्ती को परिणम के हुनछ भनिर |,1.0,1.0,,"[(0, 7, 'profanity')]",
sharmila,जनता ले चाहे को राजा हो फर्सी फुटाय झै फुटाउने हो गणतन्त्र ।,1.0,1.0,,"[(24, 46, 'profanity')]",
sharmila,विद्युत को महशुल नतिर्ने लाई बिजुली को को लाइन काट्ने होईन कि घाटी कातेर फ्याँक्नु पर्छ यस्ता देश को धमिरा हरु लाई बाच्ने अधिकार छैन ।,1.0,1.0,,"[(62, 87, 'physical_threat')]",
sharmila,म उसलाई मार्न चाहन्छु जस्तो महसुस गर्ने छु। ।,1.0,1.0,,"[(8, 21, 'general_threat')]",
sharmila,यी सब भष्टचारी लाई टुडिखेल मा ल्येर गोलि ठोक्ने देश भक्ति चाँहिये को छ नेपाल मा . . ।,1.0,1.0,,"[(19, 47, 'physical_threat')]",
sharmila,"के यी tower हरू देशमा विद्यमान बेरोजगारी , गरिबी र बढ्दो प्रदूषण अवलोकन गर्न सिर्जना भएका हुन ?",0.0,,,[],
sharmila,यो धमला हावा मा प्यार प्यार गर्छ यस को मुख मा गुलोकोच दिनुपर्छ ।,1.0,10.0,,"[(39, 62, 'physical_threat')]",
sharmila,हो र ब्यक्तिगत गाली गलौज गरेर कसैको चरीत्र हत्या गर्नु हुदैन ।,0.0,,2022-04-21 09:18:32,[],cooolrims
sharmila,रियल हिरो त बोका पो परेछ त त्यो पनि बच्चालाई ।,1.0,1.0,,"[(12, 16, 'profanity')]",
sharmila,"जे भए पनि , त एक भालु , रन्डी जस्तै देखिन्छस। ।",1.0,1.0,,,
sharmila,फ्री-फायर गेमबाट चिनजान गरी बालिकामाथि बलात्कार गरेको आरोपमा उदास पक्राउ |,0.0,,,,
sharmila,खाना खानु भयो |,0.0,,,[],
sharmila,आनी तेत्रो कोरोड करोडाैको सेफ्टी भ्याक्यूम के को लागी आयत गरको रौछ त |,0.0,,,,
sharmila,तिम्रो फोन नउठाउने बानी सुधार न ल |,0.0,,,[],
sharmila,तिम्रो फोन नउठाउने बानी सुधार न ल |,0.0,,,[],
sharmila,भोट बेचुवा धन चाहियो देश र जानता इमान खोइ खाउरेस |,0.0,,,,
sharmila,"चक्कुले काटेपछि मात्र थाहा हुन्छ कति गहिराे काट्याे भनेर , आगाेले पाेलेपछी मात्र थाहा हुन्छ कति जलन हुँदैछ भनेर , माया पनि त्यस्तै नै त हाे , फेरि माया नै नगाँसी मेराे माया झुटाे सावित चाहिँ कसरी गर्न सकेकी .",0.0,,,,
sharmila,यो सावित्री भन्ने कुकुरनी लाई किन ल्याए को धमला सर . . . एस लाई गाला साला फुट्ने गरि हान्न सक्नु भएन . . . . ।,1.0,1.0,,"[(18, 25, 'profanity'), (64, 90, 'physical_threat')]",
sharmila,कुकुर तिहार मनाउने गरेको छैन र पुजा गर्नु भएन भन्या ?,0.0,,2022-04-20 16:33:15,[],LakshmanShrest6
sharmila,गर्वपतन गर्नु भन्दा रोकथाम का साधन प्रयोग गरेको राम्रो |,0.0,,,,
sharmila,आये पछी केही मदत गरेर जा है ।,0.0,,,[],
sharmila,हेर हेर कलीयूग । कती कोलाहल । शान्ती भन्ने काही छैन बा !,0.0,,,[],
sharmila,जनसंख्या वृद्धिदर घट्नुको प्रमुख कारण गर्भ पतन !,0.0,,,,
sharmila,अगाडी बढ्दै जानुहोस सफलताको शुभकामना। ।,0.0,,,[],
sharmila,केटि भनेको नक्कली नै हुनुपर्छ |,0.0,,,[],
sharmila,"लाजसरमकाे कुनै कुरा छैन , जनयुध्दकाे नाैटंकी उक्साहटमा गाेलिदागीएका नेपाली ज्यानकाे कुनै मूल्य छैन , ४० बुँदे खाेस्टाे बुझ्ने यथास्थितीबादीकाे ढाडमा नटेकी जनतामा जाँने उपाय निस्केन , इज्जत साथ गठबन्दनकाे रडाकाे अलाप्दा घाँटी चै तेहि राणाकाे ज्वाईसँग जाेडीएकाे छ त , घाँसअरु हाे। ।",1.0,1.0,2022-04-20 20:24:17,"[(0, 23, 'profanity'), (266, 273, 'profanity')]",BindasCompany
sharmila,भरतपुर मा अझै कांग्रेस जिउँदै रैछन ?,1.0,1.0,,,
sharmila,त्यै भएर राजनीत र वेश्या एउटै पेशा हुन् !,1.0,1.0,,,
sharmila,यो मुजी आईमाई फटाई रहिछे !,1.0,1.0,,"[(3, 13, 'profanity')]",
sharmila,"हामी तपाइँ जस्तो कालो मान्छे , यस समुदायबाट बाहिर चाहन्छौं |",1.0,1.0,,"[(17, 28, 'profanity')]",
sharmila,आज तिमी फ्री छौ |,0.0,,,[],
sharmila,के के न गरेको छु भन्ने होला। ।,0.0,,,,
sharmila,शक्तिशाली आयोग भित्र पनि तिनै सरकारी जग्गा हड़पने चोर हरु नै होलान हैन ?,1.0,1.0,,,
sharmila,भोलि देखि दाइको जुत्ता Workshop पुरै प्याक हुन्छ |,0.0,,,[],
sharmila,लाम्खुट्टे पनि कति छाडा हिर्काउनै नमिल्ने ठाँउ मा टोक्छ |,0.0,,,,
sharmila,यो सावित्री छक्का लाई किन बोलाए को हो ।,1.0,1.0,,,
sharmila,कुकुरहरूले आत्महत्या गर्ने रहस्यमयी पुल |,0.0,,,,
sharmila,उक्त ब्यक्तिको बुद्धिऔकात कुकुर जत्तिको पनि छैन भनेर आफैं लाई व्यंग्य गरेको बुझियो .,0.0,,2022-04-20 18:28:00,"[(15, 47, 'character_assasination')]",Braj_bhandari
sharmila,दलित दलित भित्रको जातिय बिभेद कामी परिवारमा दमिनी छोरी नस्विकार्दा दुवै प्रेमिले आत्महत्या गरे सन्दर्भ - बाग्लुङ्ग जिल्ला गल्कोट नगरपालिका ३ बामिया निवासी मिरा परियार र सुजन सुनारको प्रेम |,1.0,1.0,2022-01-24 08:45:45,[],Rohitdkl98
sharmila,3 दिन अघि नेपालगन्ज रोड बुटवल देखेँ उखु को लोउरो सहित |,0.0,,,[],
sharmila,यो ऋषि कुकुर को के कुरा गर्नु खै ।,1.0,1.0,,"[(7, 12, 'profanity')]",
sharmila,"यो मुजि पोखरेल लठौरा एक नम्बर को झुते हो साले हरामि खुद , ज्ञानेन्द्र शाही , , जिउदै हुनु हुन्छ यातना दिएर खुट्टा भाचेर पनि , , हैन प्रहरी बाट कुनै यातना भा को छैन भन्दै बोल्ने झुटे मुजि पोखरेल को शिक्षा को कमि देखिन्छ ✊ ✊ ।",1.0,1.0,,"[(3, 55, 'profanity'), (96, 119, 'physical_threat'), (177, 186, 'profanity')]",
sharmila,अर्काकाे घर भाँड्ने लाई मिलेकाे सजाँय !,1.0,1.0,,,
sharmila,"कानुन फितलो हुनुनै अपराध को वृद्धि हुनु हो , दु : खद घटना , |",0.0,,,[],
sharmila,यो पत्रकार को नजिक म भए को भए सिधै नाक को डाडि भाचिदिन्थे ।,1.0,1.0,,"[(35, 57, 'physical_threat')]",
sharmila,किन इस्लामोफोबिया व्हाट्सएपमा ( whatsapp ) छिट्टो फैलिंछ |,0.0,,,[],
sharmila,किन इस्लामोफोबिया व्हाट्सएपमा ( whatsapp ) छिट्टो फैलिंछ |,0.0,,,[],
sharmila,हाहा मुजि मेसेज फ्लग गर्दैमा के ठान्छेस हु wf |,1.0,1.0,2017-01-02 11:21:06,"[(5, 9, 'profanity')]",prks1998
sharmila,कति स्पेशमा मात्रै झुन्डिएर बसेका हुन के मानिसहरु कहिलेकाही त टियल स्क्राेल पनि गर्नु नि हाम्रा ट्विट खेर गय |,0.0,,,,
sharmila,अब नेपालकाे काङ्रेस पनि भारतमा काङ्रेससाईकाे अबस्था जस्ताे हुनेछ |,0.0,,,,
sharmila,गतिछाडा हरु |,1.0,1.0,,,
sharmila,"यो कस्तो पत्रु मान्छे , नालायक धिक्कार होसा तेरो जीवन त ?",1.0,1.0,,"[(24, 30, 'profanity'), (31, 53, 'general_threat')]",
sharmila,यस को छोराछोरी लाई पिटे को भए पो गल्ती भए को भन्नु त !,0.0,,,"[(19, 52, 'physical_threat')]",
sharmila,भस्ट्र्चार प्रमाणित भए जहा भेटिन्छ कालोमोसो दलेर टिन ठोक्दै बजार घुमाए हुन्छ कानुन ले त करोड खाए को लाई 50 लाख लिएर उन्मुक्ती पाउछन् कानुन को के कुरा गर्ने ।,1.0,1.0,,[],
sharmila,नेपालको शासन अनि लोकतान्त्रिक पद्धती |,0.0,,,[],
sharmila,अहिले त कुरै नगरम !,0.0,,,[],
sharmila,आफ्नो छिमेकमा बस्ने अविस्वासिहरुसंगा युद्ध गर |,0.0,,,,
sharmila,कस्तो राम्रो न्यायदिश |,0.0,,,[],
sharmila,"एक्लोपन महसुस भएर आत्महत्या गरेको उस्ले , मलामी जाँदा सयौँ साथी आएका थिए। ।",0.0,,2022-04-16 19:53:33,[],MohanSh11311399
sharmila,चाहियेन गणतन्त्र सङगियाता ८०० डाका हरु ले लुटेर सकिसके जनता लाई करेइ कर आफु हरु करोड् को गाडी मा सयेल ।,1.0,1.0,,"[(30, 38, 'profanity')]",
