id	sentences
ipv_791	पैसाको पछि लागिस, अहिले पछुतो भो नक्कली मर बरु |
ipv_792	बैसमा लमपसार परेपछि यस्तै हुन्छ , मोज गर्ने बेला आखा देखीनस् के गर्छ मंगले आफ्नै ढंगले |
ipv_793	भालु मरे हुन्छ तँ जस्तो घटिया आइमाई |
ipv_794	जा भालु यस्ता काम तँ रेड जोनमा गएर गर् |
ipv_795	तँ त मरेकै जाती, कलंकित नि |
ipv_796	तँ रन्डीलाई त बल्ल ठिक भयो बैसमा आखा नदेखेसी यस्तै हुन्छ |
ipv_797	बाच्ने आधार नै के छ र के गरिस् मंगले आफ्नै ढङ्गले, पैसामा बिकेकी |
ipv_798	आफ्नो बेज्जत आफै गर्छे अनि अहिले माफीको कुरा गर्छे छि तेरो जिन्दगी |
ipv_799	पैसाको लालचमा अरुको जिन्दगी बर्बाद गर्न खोज्ने तलाई अझै के हुन्छ हेर्दै जा |
ipv_800	झुन्डिएर मरे हुन्छ अब जिउनी आधार नै के छ र तिम्रो |
ipv_801	कुकुर्नी भगवानलाई दोष नदे त्यो तेरै बुद्धिले नै गर्दा हो |
ipv_802	भालु, चालु, तलाई बाचे पनि राम्रो हुन्न उम्रन नपाउदै तिन पात पैसाको मात लायो कैले राम्रो हुन्न हेर्दै जा |
ipv_803	तँ त मरेकै राम्रो अरुलाई दुख दिनु भन्दा त |
ipv_804	घरमा नाम्लो छैन र ....? तेस्लाई आफ्नो जीवन कि अन्तिम साथी बना तैले तेरिमा नकचरी |
ipv_805	यसको थोपडा देख्दा नि पारा तातेर आउछ |
ipv_806	नारी अस्मिता नै गुमाए पछि के मायानै रह्यो र कुकुरसंग बिहे गर् भालु अब |
ipv_807	यसरी बेज्जत भएर रमिता देखाउनु भन्दा झुन्डिएर मर्नु नि रुखमा |
ipv_808	भगवानले पनि माफ गर्दैनन् तँ जस्तो कुकुर्नी पापिनीलाई किन भगवानको नाम लिन्छेस |
ipv_809	अब के अनुहार देखाउछेस त आफै सुसाइड गर् धेरै बेटर हुन्छ |
ipv_810	कुकुर्नी छि छि अब मर के तँ यस्तो हुदा नि किन बच्छेस |
ipv_811	ओइ अझै नाटक गर्न बाकी नै छ है तेरो नयाँ सड्यन्त्र बाकी होला नि |
ipv_812	तँ भालु ठुलो कुरा गर्दै छ अझै |
ipv_813	तलाई भगवानले नि मार्दैनन् आफै मर्नु पर्छ, झुन्डिने डोरी चै अलि बलियो किन्नु |
ipv_814	भालुनी अझै खुब टिकटक बनाउदै बस्छेस मोर्न बरु |
ipv_815	थुक्क मुजी केटि तँ जस्तो घटिया केटि त कोहि छैनन् होला |
ipv_816	अब तेरो 'इज्जत' त बाकी रहेन, के गर्छेस रन्डी बाचेर पनि |
ipv_817	श्रीमान घरमा हुदा हुदै केटा खेलाउने तलाई पनि मृत्यु दण्ड दिनुपर्नी |
ipv_818	छि कस्ती आइमाई रैछे पापी तलाई त यो संसारमा बच्ने अधिकार छैन |
ipv_819	कुन ढुंगाले बनेको मन रहेछ तेरो रन्डी मलाई बर्बाद गर्दिस , तेरो पनि यस्तै दिन् देख्न पाहियोस |
ipv_820	कति सम्म चाही नाटक गर्न जानेकी रहिछ यो केटीले मैले तँ जस्तो आइमाई देखेको थिन |
ipv_821	बेस्यालाई सार्बजनिक गर्नु पर्यो |
ipv_822	थुक्क पापिनी रन्डी ज्यान्मारा भालु |
ipv_823	यसको अनुहार देख्दा नि थुक्न मन लाग्छ दुनियामा कोइ नभाको पाखण्डी |
ipv_824	हार्दिक श्रदान्जली रन्डी तेरो आत्माले कहिले शान्ति नपाहोस |
ipv_825	हार्दिक श्रदान्जली तिमीलाई पैसाको लागि आफ्नो अस्मिता बेच्ने तिमीजस्तो पागल मान्छे मैले आज सम्म देखिन |
ipv_826	तँ रन्डीको छोरा बिदेशी दलाल धेरै बकबक नगर |
ipv_827	तँ बाहुन रन्डीको छोराले पहिले नै पनौती लगाको पो रहेछ त |
ipv_828	रन्डीको छोरा चुप .... जान्नी नभई धेरै |
ipv_829	रन्डीको छोरा बोल्ने बेलामा बोलिस अहिले आएर तेस्तो भनेको होइन भन्न लाज लाग्दैन पाखे |
ipv_830	साले रन्डीको छोरि धेरै नाटक नगर है ... तँ मुजीले धेरै नाटक गरिसकिस |
ipv_831	रन्डीको बान तेरै हैसियत के छ र मलाई पाखे भनिस् |
ipv_832	साले तलुवा चटुवा हेर्दै चोर जस्तो देखिन्छस तँ |
ipv_833	कचौरा लिएर बाटोमा माग्दै हिड राडीको बान भिकारी |
ipv_834	रन्डीको बान थुक्क नरपिचास , तँ मर्दा तेरो लास बोक्ने मलामी पनि नहोस |
ipv_835	धेरै नबोल है तँ रन्डीको बानको बंगारा फुस्काई दिम्ला नि |
ipv_836	ओइ खाते कुकुरको छोरा ?
ipv_837	तँ रन्डीको बान मुजिलाई जिउदै आगो लगाउनु पर्ने |
ipv_838	रन्डीको बान साले पहिला तेरो थोपडा एनामा गएर हेर साला छक्का हो तँ थाहा पाहुछस् |
ipv_839	कुत्ता, कमिना, चुतिया बलात्कारी सडक छाप राडीको बान सबै तै होस् कुकुर |
ipv_840	ओइ राडीको बान रफ बोलेर तैले के गर्छस मुजी बोल्छु अझै बोल्छु मुजी राडीको बान साला |
ipv_841	मुजी गाईको अनुहार परेको गोरु तेरो अनुहार नै चोरको जस्तो छ बोली के गतिलो बोल्थिस ठयास्नी |
ipv_842	तँ मुजी रन्डी गोरुको अनुहार परेको गाई साला धेरै बडी नबोल त |
ipv_843	थुइक्क लठुवा ... कुनै बेला तलाई मैले आदर्श मानेको थिए , अहिले पछुतो लाग्छ |
ipv_844	थुइक्क गधा पाजी भाते हेर त बोलेको |
ipv_845	थुइक्क गधा नारीलाई सम्मान गर्न सिक् |
ipv_846	ओइ खाते बेस्या आइमाईले जस्तो बाह्र सत्ताइस कुरा चपौदै हिड्ने होइन |
ipv_847	तँ डाम्नाले मलाई जिउन नदिनी भहिस है |
ipv_848	तलाई लाज सरम छैन है साला भिकारी तँ त मर्नु नि किन बाचेको |
ipv_849	बिष खाएर मर्नु नि के आफ्नो अनुहार देखाएर बाच्छेस |
ipv_850	साला डरपोक ... जा छुप जा रन्डीको बान त आफ्नो अनुहार देखाउन लायक छैनस |
ipv_851	चुप साला अन्पड गवार तेरो त बुद्धि नि छैन की के |
ipv_852	साले कुकुर्नी औकात नभएकी केटि शरीर देखाउछेस गु खा कुकुर्नी |
ipv_853	कसम रन्डी तलाई भेटे भने सिदै मार्दिन्छु |
ipv_854	तँ साले बज्याले मलाई गरि खान नदिनी भहिस, मेरो life बाट निस्कीहाल |
ipv_855	तँ मरेकै राम्रो कुरौटे दश थरि कुरा गर्दै हिड्छेस |
ipv_856	खुब आफुले आफैलाई हेरोइन सम्झिन्छेस रन्डी तेरो जस्तो घिन लाग्दो अनुहार कसको होला र |
ipv_857	ठनक्कै पार्नु पर्ने तँ बेस्या कुकुर्नीलाई त |
ipv_858	आफ्नो इज्जत आफै फालिस थुक्क बेज्जती |
ipv_859	अब ब्लु फिल्म खेल्न जादा हुन्छ बेस्या धेरै पैसा कमाउछेस |
ipv_860	के भन्नु तेरो बारेमा छि केटिको नाममा धप्पा होस् त |
ipv_861	तैले त समाज नै दुर्गन्धित पारिस |
ipv_862	कुरा फेर्न त माहिर रहिछेस तँ जाठी मेरो कुभलो चिताउने तेरो नि भलो कहिले हुदैन |
ipv_863	तेरो क्यारेक्टर राम्रो छैन भन्नि त, तेरो संगतले नै थाहा हुन्छ |
ipv_864	नर्कमा बास होस् तेरो |
ipv_865	दाग लाग्यो तेरो लाइफमा बुझिस् पत्तुरनी अब तेरो लाइफ ड्यामेज भयो |
ipv_866	बेज्जति तेरो त मुख हेर्दा नि रिस उठेर आउछ |
ipv_867	पर -पुरुषसँग मोज मस्ती गरेर पैसा हिनामिना पार्ने र श्रीमान रुहउने तँ महिला होइन बेस्या नकचरी आइमाई हो |
ipv_868	तँ नकचरी आइमाईलाई भेटे भने तेरो जगल्टाको नाश गरिदिन्छु |
ipv_869	यो नकचरी आईमाईले गर्दा मेरो जिन्दगी नै बेहाल भैसक्यो |
ipv_870	तलाई लाज लाग्दैन बेसुरा आइमाई |
ipv_871	नकचरी आइमाई माइतीको बखान गर्छेस |
ipv_872	लाज लागेन नकचरी आइमाई थुक्क लाजमर्दो मर्न नसकेको राक्षेस्नि हार्दिक श्रदान्जली दिन चहान्छु |
ipv_873	नकचरी आइमाई सडकमा नांगै हिड् |
ipv_874	बेस्या जस्तो नकचरी अरुको जिबनमा किन जासुसी गर्छेस, दुई कौडीको औकात देखाउछे थु थु |
ipv_875	दुनियासंग सुतेर आफ्नो इज्जत फाल्ने नकचरी धेरै नबोलेको बेस |
ipv_876	तँ गतिछाडा आइमाईलाई सबक सिकाउन जरुरी छ |
ipv_877	तलाई नैतिकताको कुरा गर्न सुहाउदैन् पाखण्डी आइमाई |
ipv_878	साली मादरचोद खातिनी पाखण्डी चरित्र हिन, बिकाउ आइमाई |
ipv_879	थुक्क मुजी मेरो जिन्दगी तेरो दिन् रातको किचकिचमा बित्ने भयो |
ipv_880	तँ मुजी भालुलाई जान्नी हुनुपर्ने , नचाहिनी, फाल्तु र थाहा नभएको कुरा त न गर्नुनी यार कसैले पनि |
ipv_881	तँ मुजी रन्डी सुध्रिनु र मैले रक्सि छोड्नु भनेको एउटै हो बुझिस |
ipv_882	मुजी रन्डी ताइन तुइ सँग मस्किदै हिड्छेस अनि अहिले आएर सब्येताको कुरा गर्नी |
ipv_883	तेरो बाउ आतंककारी होलान सोध्न मुजी झारे पुत्र |
ipv_884	तँ मुजी पागलसँग के बहस गरेर बस्नु |
ipv_885	मुजी ताल न बेताल मेन्स्याउछस |
ipv_886	जुगा भएको आइमाई मुजी |
ipv_887	सुत्केरी हुन लाग्या आइमाईको जस्तो अनुहार हुने नबोले पनि हुन्छ मुखमा सितन राखेर सुत मुजी |
ipv_888	तँ मुजी अलि सद्धे थिस की भनेको त तँ नि ठिस रहेछस |
ipv_889	ओइ पशु लाज छैन तलाई ह कुकुर्नी मुजी, आइमाईको नाममा त कलंक होस् |
ipv_890	अनि दुई चार पैसाको लागि आफ्नो दुलो बेच्ने मुजी आइमाई तँ जस्तालाई के भन्नि खै |
ipv_891	तँ मुजीलाई देख्दा नि अचेल, कही भेटे भने सिधै गोलि हानेर दलाउथे जस्तो हुन्छ |
ipv_892	मुजी के आइमाईको जस्तो भाउ खान्छस् जाठा |
ipv_893	मुख होइन यो आइमाईको मुजी बोलेको जस्तै छ |
ipv_894	तँ जस्ता रन्डी भन्दा त पोथी जनावर धेरै विवेकशिल र नैतिकवान हुन्छन् |
ipv_895	कत्रो आखा हौ ? हान्ने गोरु झै हेरछेस त डायन |
ipv_896	तँ जस्ता बेस्यालाई मुम्बईको कोठीमा लगेर बेच्नु पर्नी |
ipv_897	सुहाउदो न पुहाउदो तरिकाले जिन्स र ओठमा लिपिस्टिक लाउने तँ जस्ता आइमाई की त भालु हुन्छन् की त चालु |
ipv_898	यसलाई बिहे गर्नु भन्दा त बरु मुम्बईको कोठीको बेस्यालाई बिहे गर्दा बेस हुन्छ |
ipv_899	तेरो अनुहार हेर्दै मान्छे तर्सेला जस्तो छ, कही नभएकी काली ठुटि |
ipv_900	भालु आइमाई तेरो ठमेलमा पुती बेच्ने जस्तो कुरा नगर |
ipv_901	तँ हिजडा पनौतीको अनुहार हेरे नि साइत पर्दैन |
ipv_902	बेस्या भालु गएर रत्नपार्कमा बस् फ्रीमा चिक्न पाउछेस |
ipv_903	तँ रन्डीलाई देख्दा त ठमेलको भालु जस्तै लाग्छ |
ipv_904	नकचरी आइमाई तेरो मुख त थुक्नको लागि नि लायक छैन |
ipv_905	साले रन्डीको बान तलाई त कहिलै शान्ति नहोस |
ipv_906	तँ थोपडा न सोपड़ाको आइमाई अझै नाटक गर्छेस |
ipv_907	चुप बढी नबोल तँ आलु जस्तो केटि |
ipv_908	तँ जस्तो कुकुर्नी देख्दा मेरो रगत उम्लेर आउछ |
ipv_909	तिमि जस्तो बेवकुफ र निकम्मा पुरुष त कोहि छैनन होला |
ipv_910	विबाह अगाडिनै आफ्नो कुमारित्वो गुमाएकी केटि अलक्षिनि हुन्छे |
ipv_911	अलक्षिनि कति बोल्न सक्छेस रन्डी नचाहिदो कुरा गर्दै नहिड त |
ipv_912	साली भालु जोसंग नि मस्किदै हिड्न पर्छ अलिकति सरम लाग्दैन |
ipv_913	अलिकति लाज छैन है तलाई रन्डीको छोरि दुनियासंग रात बिताउदै हिड्ने, इज्जत नभएकी केटि |
ipv_914	तैले जस्तो नाटक त अरु कस्ले जानेको होला र भालु झुटो कुरामा मलाई फसाहिस |
ipv_915	थुक्क राडीको बान तलाई त मुतेर सुकाईदीए हुन्छ |
ipv_916	छ्या कस्तो केटाको जस्तो भुत्ला भएकी कुकुर्नी |
ipv_917	तेरो नग्न फोटोहरु म सँग छन् ।
ipv_918	तेरो भन्दा त बरु पशुको बुद्धि राम्रो हुन्छ होला |
ipv_919	तिम्रो कति सम्मको निच सोच रहेछ |
ipv_920	तैले मलाई बच्न नदिनी भहिस है राक्षेस्नि |
ipv_921	अब तेरो पापको भारी भरियो, बढी बोल्नु पर्दैन |
ipv_922	साले भाते तेरो औकात के छ र कति भुक्छस ए जाठा |
ipv_923	लाज पचेकी नखर्मौली तँ त महिलाको नाममा कलंक होस् |
ipv_924	कस्ती नकचरी रहिछे कति केटा फेर्न सक्छेस ए डंकिनी |
ipv_925	तँ केटीको नाममा धब्बा होस् , थुक्क नकचरी |
ipv_926	इज्जत बिनाकी नारी, पैसामा बिकेकी |
ipv_927	छि छि पैसामा बिकेकी आइमाई थुक्क |
ipv_928	आफ्नो इज्जत पैसामा बेच्ने भालुनिलाई Rip |
ipv_929	माचिक्ने भालु , कति सम्म गर्न जानेकी छेस है तैले |
ipv_930	तेरो बुद्धिको भाडोमा गु को बिर्को लाए पछि एस्तै हो अब के मुख देखाएर बाच्नु एस्तो घृणा मरेको जिउदो लास जिन्दगी लिएर |
ipv_931	भालुनि भएर हिड्नु पर्ने थियो तलाई साले तँ जस्तो त जन्मिनु भन्दा मर्नु बेस हुन्छ यो संसारमा त बुझिस् |
ipv_932	रन्डी तेरो कति वटा छन् आवारा बोकाहरू भन् त |
ipv_933	रत्नपार्कको भालु जस्तै छेस तँ |
ipv_934	पुछर बिनाको कात्तिकमा जोलठीदै हिड्ने कुकुर्नी हौ छक्का हौ , हगाउने बेला आखा देखेनौ |
ipv_935	तेरो काम छैन बुझिस् सेतीमा गएर हाम फाले हुन्छ अजै अनुहार देखाउछस |
ipv_936	चड्कन लगाउनु पर्ने तलाई लाज नभएको नकचरी |
ipv_937	तलाई त अब बेस्यालय पनि भन्न मिल्छ |
ipv_938	ओइ भालुनी सत्य कुरा बोल किन नाटक गर्छेस |
ipv_939	तँ मुजी को काम छैन अब जसले भेट्यो उस्ले ठोक्दा हुन्छ |
ipv_940	हे भगवान् तिमीले यो नारीलाई जन्म दिएर आज ठुलो भुल गर्नु भयो |
ipv_941	यो केटि आफ्नो स्वार्थको लागि जे पनि गर्छ, तलाई त दरो दिनु पर्ने |
ipv_942	रन्डी भालु कति नराम्रो हो मान्छे पनि छ्या |
ipv_943	छि पैसाको लागि के सम्म गरेउ है |
ipv_944	भाको इज्जत नि फाकिहालिस् अब मरे हुन्छ |
ipv_945	नाटक यस्को मर्नु नि छ्या |
ipv_946	तेरो फोटो मोबाइलमा देख्ना साथ पुरा दिन् अन्धकार हुन्छ |
ipv_947	कति रेट हो रन्डी तेरो जो संग पनि सुत्छेस |
ipv_948	तँ रन्डीको अनुहार नै देख्न मन छैन मलाई त |
ipv_949	आफ्नो इज्जत आफै फालिस अब कुनामा बसी एना हेरी रुदै बस् |
ipv_950	कैइलै भलो नहोस तँ भालुलाई |
ipv_951	तलाई नाटक धेरै आउछ सुन खोज्दै हिड्छेस नकली |
ipv_952	तँ रन्डी साली भालुनी हो |
ipv_953	भालु खातिनी के चिलायो खातेनी |
ipv_954	भालु खातिनी मर जा कुकुर्नी खोला तिर गएर |
ipv_955	तँ पैसामा बिक्ने केटि हो के को रुनु पर्यो नाटक नगर कुकुर्नी |
ipv_956	उम्रिदै तीनपाते केटि |
ipv_957	साले रन्डी आफुले आफुलाई बरिस्ट ठानेकी होलानी रन्डी तेरो त इज्जत छैन मेरो इज्जत नि फालिस |
ipv_958	मुजी भालु नाटक बेशी नदेखा |
ipv_959	नाटक तेरो mg सम्मालेर राख |
ipv_960	भालु तँ mg रन्डी |
ipv_961	रन्डी भालु अब तँ पोर्न भिडियो खेल्न जा |
ipv_962	भालु धेरै जान्नी हुन थालिस तँ अहिले बढी नहो है फेरी भेट्लिस नि मेरो |
ipv_963	तँ जस्तो खत्तम केटीको नि बुद्धि हुन्छ र |
ipv_964	मेरो कुरा मान हेर, नत्र हेर्दै जा म के गर्छु तलाई |
ipv_965	कति खत्तम केटि रहिछेस तँ रातभर को संग गफ गरेर बस्छेस ए रन्डी |
ipv_966	तँ जस्तो आफ्नो बैस बेच्ने आइमाई खत्तम हो |
ipv_967	तँ खत्तम झुर आइमाई हो हेर्दैमा पाखे |
ipv_968	ए कुरौटे तलाई आफ्नो बीएफ हुदाहुदै अरु केटाहरु संग गफ गर्न लाज लाग्दैन |
ipv_969	ओइ साला नाके बाहुन तलाई मेरै साथीहरुसँग मेरो कुरा काट्न लाज लागेन |
ipv_970	रन्डी तलाई मैले हाम्रो बारेमा कसैलाई नभन भनेको होइन, कुकुर्नी पेटमा केहि राख्न सक्दिनस् है |
ipv_971	साले कुकुर अझै मेरो बारेमा जासुसी गर्दै हिड्छस |
ipv_972	गधा तलाई मेरो विश्वास लाग्दैन है मेरो पछाडी जासुस लगाहिस है नामर्द नालायक |
ipv_973	चोरको खन्ती दुनियालाई ठग्दै बेस्यासंग सुत्दै हिड्छस अझै मलाई बौलाई भन्छस |
ipv_974	तँ जाठीलाई कुरा नकाटी खाको नि पच्दैन होला है , कुरौटे |
ipv_975	धोकेबाज कुकुर्नी मेरो लाईफ नै डामाडोल बनाईदिस |
ipv_976	साला धोकेबाज मेरो जिन्दगी उथल पुथल बनाएर मरिस है |
ipv_977	तँ रन्डीलाई मेरो जीवन बर्बाद गरेर नि पुगेन |
ipv_978	मुर्ख आइमाई तैले मलाई डुबाएरै छोड्नि भहिस |
ipv_979	मैले तलाई जिएफ बनाउनु नै मेरो ठुलो गल्ति थियो, त रन्डीले मेरो जिन्दगी नर्क बनाउनि भहिस |
ipv_980	अलक्षिनि तैले मेरो घर भाड़ेरै छोडिस बेस्या आइमाई |
ipv_981	कुलंघारनी, आफु त बिग्रिस बिग्रिस मेरो जीवन नि डामाडोल बनाईदिस |
ipv_982	तँ जस्ता आइमाईलाई लक्ष्मी होइन अलक्षिनि भनिन्छ बुझिस् |
ipv_983	घर भाड्ने केटीलाई लक्ष्मी होइन दैत्य भनिन्छ |
ipv_984	साले कुकुर्नी बोल्दिनस् अझै, भेटम्न तलाई तेरो खुट्टा नभाची भएन |
ipv_985	तेरो थुतुनो बन्द गर्न मैले जानेको छु रन्डी अझै बढी बकबक गर्न |
ipv_986	तलाई ठिक पार्न मैले जानेको छु पागल्नी केटि धेरै बुलबुल भएर नहिड् |
ipv_987	घर भडुवाइ चोथाले मेरो घर त भाडीस् अब मलाई शान्तिले बाच्न त दे |
ipv_988	धेरै मुख चलाउछेस चोठाले कसैले नजानेको कुरा जानेकी छेस तैले |
ipv_989	तँ जस्ता बेस्या भएपछि त सोर्है आना घर भाड़ीने रैछ |
ipv_990	छाउरी आफुलाई के सोच्छेस ए बौलाई तँ त मेरो जुत्ताको बराबर नि छैनस |
ipv_991	जुत्ता खालास् नि खाते नभाको कुरा फैलाउदै नहिड् |
ipv_992	साला पाखण्डी मेरो जुत्ताको बराबर छैन तेरो औकात हेर्दैमा भिकारी जस्तै देखिन्छस् |
ipv_993	कुकुर तलाई त मेरो खुट्टामा राख्न पनि सुहाउदैन , आफुलाई खुब हिरो सोच्छस खाते |
ipv_994	पाखे तलाई त मेरो खुट्टामा राख्न पनि सुहाउदैन |
ipv_995	साले सडक छाप खाते दुई पैसाको औकात नभएको मान्छे |
ipv_996	तँ जस्तो मुजीहरुलाई चोकमा झुन्डाएर फासी दिए नि हुन्छ |
ipv_997	तँ खाते कुकुर नै होस् ! जा मुजी जे उखाड्नु छ उखाड |
ipv_998	जा मुजी जे गर्नु छ गर् तँ बेस्या देखि को डराउछ र रन्डी |
ipv_999	तँ मुजिलाई भेटे भने तेरो गर्धन छिनालेर दुई टुक्रा बनाईदिन्छु |
ipv_1000	तेरो दिमागमा त गु भरिएको छ की क्या हो ?
ipv_1001	पातकी आइमाई तेरो के बिगार्देको छ र मैले मेरो बारेमा भुक्दै हिड्छेस |
ipv_1002	थुक्क कुकुर्नी ! पैसाको लागि बिष फैलाउने आइमाई |
ipv_1003	ओइ भालु लाज छैन तलाई ह कुकुर्नी |
ipv_1004	रन्डीको छोरि संस्कार नभएकी आइमाई |
ipv_1005	चालु केटि रत्नपार्कको सस्तो माल हो क्या त बोल्नी सैली उस्तै छ |
ipv_1006	कति भुक्न सकेको आइमाई हो यो लाज पचेको नकचरी |
ipv_1007	मेरो अगाडी सति सावित्री बन्न नखोज भगवानलाई भन्दा बढी त रन्डीको चरित्रको बारेमा मलाई थाहा छ |
ipv_1008	तेरो थोपडा देख्दा नि रिस उठ्छ मलाई जा मर |
ipv_1009	तेरो थुतुनो समालेर राख नत्र भेट्लिस नि मेरो |
ipv_1010	भालु तेरो खुट्टा भाच्दिम नकचरी खुब नाटक गर्दै हिड्छेस रे त |
ipv_1011	तेरो त फेस देख्दा नि रिगटा लागेर आउछ मलाई |
ipv_1012	तँ मरेको भन्नि खबर कहिले सुन्न पाउछु होला मैले, रन्डी मरिहाल न त |
ipv_1013	तँ साले खातेले मलाई माया जालमा फसाहिस, धोकेबाज तैले त सधै रुनु परोस् |
ipv_1014	तेरो मुख सुख लुस्नु पर्नी भएको छ, तँ बढी बोल्नी भाकी छेस आजकल |
ipv_1015	भेटम न त राडीलाई के गरि तेरो मुख ठेगानमा लेराउनु पर्छ मलाई थाहा छ |
ipv_1016	तँ जाठाले मलाई धेरै रूहाहिस तेरो आत्माले नर्कमा पनि बास नपाहोस |
ipv_1017	ओइ रन्डीको बान किन चर्केर बोल्छस् तेरो मुख लुस्नु पर्नी भएको हो |
ipv_1018	साले रन्डी किन बोल्दिनस सत्य कुरा के हो त्यो भन् |
ipv_1019	रन्डी तलाई मैले झापड लगाउनु पर्नी भएको हो सोदेको कुरा त भन्नु पर्छ नि के को भाउ खोजेकी |
ipv_1020	नखर्मौली तेरो धम्कि देखि म डराउन् जे उखाड्नु छ उखाड् |
ipv_1021	अझै कुरा लुकाउछेस कुकुर्नी सत्य कुरा के हो भन्न त |
ipv_1022	कुकुर्नी अरुको जिन्दगीसंग खेलेर आशु देखाउछेस् |
ipv_1023	पापिनी फेरी तेरो के गेम सुरु भयो, नाटक बेसी नगर ल |
ipv_1024	येक्तिंग गर्न पनि कति जानेकी हो तैले भालु जा बरु पोर्न स्टार बन |
ipv_1025	चालु आइमाई मेरो आगाडी तेरो आसुको नाटक नदेखा |
ipv_1026	भालु, कुकुर्नी तेरो आशुको नाटक नदेखा |
ipv_1027	साले कुत्ता अब तेरो जीवन र करिएर सबै बर्बाद बनाईदिन्छु |
ipv_1028	साला कुकुर अब तेरो जीवन र करिएर सबै बर्बाद बनाईदिन्छु |
ipv_1029	नौटंकी र लीला बढी भएन तेरो, तैले त कसैले नजानेको नाटक गर्न जानेकी रहिछेस |
ipv_1030	बेस्या अब तेरो जिन्दगी बर्बाद गर्दिन्छु तैले आफ्नो खुट्टामा आफै बन्चरो हानिस |
ipv_1031	क्रोकोदाइलको आसु देखाउनु पर्दैन तैले तेरो चर्तिकला सबै बुझीसके मैले |
ipv_1032	मैले तेरो सबै चर्तिकला बुझिसके मगरमछको जस्तो आसु देखाउन पर्दैन |
ipv_1033	थुक्क खातीनी मरि जा तँ |
ipv_1034	भालुनी अरुको जिन्दगी बिगार्दै हिड्छेस |
ipv_1035	भालुनी अरुको जिन्दगी बिगार्ने चालु केटि |
ipv_1036	कुकुर्नी आफ्नो इज्जत आफै फालिस हैन |
ipv_1037	घर भाड्ने आइमाई राक्षेस्नि |
ipv_1038	रन्डी किन आसु झारछेस मलाई बर्बाद गरेर, खुसि भएर हिड्न |
ipv_1039	रन्डी किन आसु झार्छेस मेरो जिन्दगी बर्बाद गरेर हासेर हिड्न खातिनी |
ipv_1040	आसु झारेर नाटक देखाउनु पर्दैन कुकुर्नी हासेर हिड मेरो जिन्दगी बर्बाद गरिहालिस |
ipv_1041	रत्नपार्कको भालु भन्दा खत्तम केटि रहिछेस तँ |
ipv_1042	यस्ता आसु देखाएर कतिको पैसा कमाहिस कुकुर्नी, बेस्या |
ipv_1043	अझै तलाई पैसाले पुगेन बेस्या, जो संग पनि सुत्दै हिड्छेस |
ipv_1044	तँ बेस्याले के नाटक गरेको बेज्जती आइमाई|
ipv_1045	गु खा नकचरी मलाई तँ जस्तो भालु चाहिदैन |
ipv_1046	पैसामा बिक्ने आइमाई कति नाटक गर्न आको बरै |
ipv_1047	बेस्या केटि नाटक गर्न कति आको के तलाई |
ipv_1048	भालु गर्न सम्म गरिसकिस अब के गर्न बाकी छ र रन्डी |
ipv_1049	तँ कस्तो नारी होस् लाज छैन अलिकति बरु मर तँ |
ipv_1050	तिमि कस्ती आइमाई हौ लाज छैन अलिकति बरु मर तिमि |
ipv_1051	तिमि जस्तो आइमाई त मरे पनि हुन्छ |
ipv_1052	तँ जस्तो आइमाई बाच्नुको कुनै अर्थ छैन |
ipv_1053	राडी तँ त मरिहाल बाचेर के गर्नु छ र तैले बेज्जती आइमाई |
ipv_1054	साले रन्डी तलाई मैले मरे हुन्छ भनेको होइन अझै फोन गर्छेस |
ipv_1055	साला पाखे मलाई मेसेज नगर भनेको बुझ्दैनस राडीको बान |
ipv_1056	कुकुर्नी जति बेला नि मेसेज गरि रहन पर्छ तलाई एकछिन त शान्तिले बाच्न दे |
ipv_1057	तैले मैले भनेको मान्दिनस पख्न तेरो अस्लिल फोटोहरु फेसबुकमा पोष्ट गरिदिन्छु |
ipv_1058	बेस्या भनेको नमान् न तेरो जीवन कस्तो बनाउनु पर्छ मलाई थाहा छ |
ipv_1059	पख ! मलाई तैले हेपिस तलाई भेटम न तेरो रेप गरेर तलाई मारेर फाल्छु |
ipv_1060	मैले धम्कि दिएको भनेर नसोच कुकुर्नी, जुन दिन् भेट्छु तलाई तँ बाच्दिनस |
ipv_1061	तलाई नमारी मलाई शान्ति हुदैन राक्षेस्नि |
ipv_1062	राक्षेस्नि तँ मरेको दिन् त मलाई कस्तो आनन्द हुन्छ होला |
ipv_1063	नखर्मौली तलाई नमारी मैले शान्ति पाउदिन् |
ipv_1064	अलक्षिनि तँ मरेको दिन् त म मासु भात खान्छु |
ipv_1065	तँ अलक्षिनि संग बिहे भए देखि मेरो लाइफ अन्धकार भएको छ |
ipv_1066	तँ अलक्षिनि संग बिहे भए देखि मेरो जिन्दगी अन्धकार भएको छ |
ipv_1067	नाटक बन्द गर् बेबकुफ गोल्ड दिगर आइमाई |
ipv_1068	औकात छ र मुजी तेरो मसँग बिहे गर्नलाई |
ipv_1069	रन्डी मुजी किन आसुको नाटक देखाउछेस |
ipv_1070	रन्डी मुजी किन रुन्छेस कुकुर्नी |
ipv_1071	कुकुर्नी रोएर नाटक देखाउनु पर्दैन |
ipv_1072	तँ बाच्नुको अर्थ केहि छैन, भालुनी जिन्दगी भरि रुएर बस्न परोस् तैले |
ipv_1073	दुनियासंग रात बिताउनी आइमाई इज्जत नभएकी बेस्या होस् तँ |
