id	sentences
non_ipv_984	यहाँ कलिला नानिका कपडा च्यात्ने हरु खुलेयाम घुमी रहेका छन
non_ipv_985	ल म्याचिस, 5 mtr जग्गालाई पाँच मिनेट नापेर पन्ध्र हजार माग्नेहरू
non_ipv_986	सर्प भनेपछी ** बाट धुवाँ निस्किन्छ
non_ipv_987	सपना अनि समझना, सुन्दा फरक छन तर तर, मेरो जिवनमा दुबैले यौटै अर्थ राख्छ, त्यो समझना जहाँ तिमी घरी घरी आउछेउ अनि जिस्क्यायर जान्छेउ अनी अर्को सपना जहाँ तिमी घरी घरी आउछेउ अनि झस्क्यायर जान्छेउ जिवनका दुइ भिन्न पाटा आज यौटै भयका छन किनकी दुबैमा म्रो नमिठो उपस्थिती छ र तेही उपस्थिती ले समझनाको मिठास अनि सपनको मजा खोसी लगेको छ |
non_ipv_988	आफ्नै बाउ को बिर्ता जतिकै गरेर बाटबाटो मान्छे ठोक्दै हिड्ने
non_ipv_989	तिमी बिना बाच्दिन भन्थी अहिले भुत सङ्ग टासिएर जात्रा हेर्दै रहिछ निधेनी ले
non_ipv_990	काम चोर त हुन् नि
non_ipv_991	Hamlet shop is feeling sad
non_ipv_992	This is disrespectfu
non_ipv_993	मादर्चोद हरुलाई समातेर कोचार्नु पर्ने यती लामो खोँया
non_ipv_994	उटा धोती ले दस जना नेपाली ठ्ग्छ
non_ipv_995	वृद्ध अाश्रममा मृयुलाई पर्खिरहेकी छन्
non_ipv_996	 भोलि, तेरो स्कुल, कलेज र अफिस बिदा छैन भने।बिहानै गेटमा गएर प्रेसर कुकर राखिदे। अनि, दिन भरी सुतेर बस्लास।
non_ipv_997	त्यो हेर्नुस कति राम्रो दाइ
non_ipv_998	असुरक्षित महसुस हुँदैछ
non_ipv_999	जबसम्म तिम्रो देशमा मृत्युदण्डको सजाय हुदैन
non_ipv_1000	अडर कुनै चिजको र डेलिभरी अरु नै गर्दो रहेछ मेरो रू १८००० ठगो
non_ipv_1001	सहयोग गर्नु मात्र त होनी पैसा कस्को खल्तीमा पुग्छ थाहा छैन
non_ipv_1002	बाईक र्यालीमा तेल कति हाल्दिन्छ। भोटरलाई मासु भात छ कि छैन, एक भोटको कति पर्छ ? UK मा नेपाल बन्द गरेको छैन?
non_ipv_1003	विद्याको अगाडी हेरो हुन तेस्तो नाटक गरेको हो
non_ipv_1004	हेल्मेट बेच्ने फिलिङ रुन्चे
non_ipv_1005	यस्ता भातमारा पुलिसले त जनतालाई हेप्छ अनि नेताहरुले यत्रो नहेपोस
non_ipv_1006	गर्व गर्ने ठाउँ छैन
non_ipv_1007	Dear मर्न नसकेकी ex फोटो हाल्दा अलि edit गरेर हाल्ने गर
non_ipv_1008	ई मीडियाले समाजमा गलत असर गर्दैछ
non_ipv_1009	यहाँ दलाल ठेकेदारहरुले देश चुसेर सकिसके
non_ipv_1010	सबका सब रोगि अचेत सुड्डोहरु ओखतीमूलो को भरमा उभ्भिएका ल्याङ्ते बुडाहरु देस बनाउन लागेका छन
non_ipv_1011	हामी जनताकै रगत र पसिना बाट उठेको करबाट पालिने हरु
non_ipv_1012	बिदेसमा सवारि दुर्घटना हुदापनि नेपालि नै मर्छ
non_ipv_1013	यसरी चिच्याउनुको कुनै अर्थ छैन
non_ipv_1014	किन्ने काम गल्तीले पनि नगर्नुहोला
non_ipv_1015	पैसा कस्को खल्तीमा पुग्छ थाहा छैन
non_ipv_1016	दुई/दुई वटा हेल्मेट बोकेेर हिड्न सक्दिन सरकार
non_ipv_1017	तिमीहरू कै बाटोमा छन् डबल नेकपा मिलेर लुट् अनि खाउ देशको मुटु कलेजो,हजार पुस्ता सम्म देश र माटोको अासुको भार बोक्नेछ तिमीहरूको पुस्ताले
non_ipv_1018	अनि जाबो नाथे गेमलाइ दोष दिने होइन
non_ipv_1019	नराम्रो  हर्कत गर्ने
non_ipv_1020	येहा बाटो नै थर्ड क्लासको हुछ
non_ipv_1021	नेपाली बीर गोर्खाली भन्ने त इतिहासमा पढ्न मात्र पाइन्छ
non_ipv_1022	यस्तो कुकुर पुलिस फोर्सको गाडिमा किन बम पड्किदैन
non_ipv_1023	अनि एक जाना कसरी Missing भयेछ त यार सेतो हिमालमा कालो मुन्छे सर्लक्कै देख्नु पर्ने हो त
non_ipv_1024	बरु २ प्लेट मम खानेहो तर पैसा दान नदिने हो
non_ipv_1025	गाडिमा किन बम पड्किदैन
non_ipv_1026	बन्द को हल्ला आयो
non_ipv_1027	चि*ने
non_ipv_1028	मलाई झिझाे लाग्यो उहाँ बाेलेकाे देख्दा
non_ipv_1029	बरु दुइ दिनको घुस देउन, दुइ दिनको तलब त थोरै भयो
non_ipv_1030	हरका केटीहरु acid को सिकार
non_ipv_1031	Feeling confused with ramesh uncle ko xoro & 99 others
non_ipv_1032	दराजमा डिग्री पिएच डी काे सर्टिफिकेट छ तर व्यबहारमा राक्षस छ
non_ipv_1033	हामी जनता लास्त रिसाउछौ तिमिसङ फेरि
non_ipv_1034	सहयोग गर्नु मात्र त होनी
non_ipv_1035	बिरामी सडकमा अलपत्र
non_ipv_1036	Mayama doka khako
non_ipv_1037	अनि के बोल्ने त
non_ipv_1038	बादर झै लखेट्ने दिन हरु नजिकिदैछन जस्तो लाग्छ मलाई
non_ipv_1039	अाफ्ना छोराछोरी तह लाउन नसक्ने अनि सबैले परिणाम भोग्नुपर्ने
non_ipv_1040	बुडिमाथी चड्या जस्तो सजिलो हुन्छ र मेरो देश को हिमाल चड्न
non_ipv_1041	चिच्याउनुको कुनै अर्थ छैन
non_ipv_1042	बेरोजगार हरुको काम खोस्ने मेसिन आएछ बल्ल  कम्ता नाटक देखिन काठमाडौं मा फोहोर सफा गर्दै हिड्ने हरु
non_ipv_1043	लोकेन्द्र बहादुरलाई बेईजत गराउने कामगर्न खोजेजस्तो छन नि उनले
non_ipv_1044	तेही उपस्थिती ले समझनाको मिठास अनि सपनको मजा खोसी लगेको छ |
non_ipv_1045	बचपन होइन बालापन भनिन्छ नेपाली भासामा। नाम भने रुटिन अफ नेपाल बन्द छ, शब्द भने अरु नै छ। स्पष्ट नेपाली लेख्न आउदैन भने ""नेपाल"" शब्द हटाउदा हुन्छ।
non_ipv_1046	सरम लागेर आउछ
non_ipv_1047	Humanity naam ko ciz xaena hamro nepali haru ma tyo bomb blast ma parni haru lai kasto vaira hola sochya xa??
non_ipv_1048	वृद्ध प्रयोगकर्ताहरूको लागि सजिलो छैन
non_ipv_1049	Live हेर्दैछु भन्न पर्दैन जाठा
non_ipv_1050	UK मा नेपाल बन्द गरेको छैन?
non_ipv_1051	देख्या जस्तो गर्याछन
non_ipv_1052	याे गधाको अनुहार परेको घोडालाई पनि birthday wish गर्नु
non_ipv_1053	राडाबानहरु देश लुटेर रित्तिन लागिसक्यो तिनिहरुलाई केही गर्न सक्दैन  पैसा कमाएर आफ्नो परिवार पाल्छु भन्नेलाई गरिखान दिदैन
non_ipv_1054	यो घडी पैसाको बर्बाद हो
non_ipv_1055	नेपालिहरु बिदेश गएर जुठा भाँडा माझेको पिडा कस्ले बुझिदिने
non_ipv_1056	घृणा
non_ipv_1057	नेपालमा बसेर केहि होलाजस्तो छैन
non_ipv_1058	कतै बम पड्क्यो भनेर भागाभाग हुन बेर छैन
non_ipv_1059	जन्मदिनको सुभकामना आलु
non_ipv_1060	बाटोमा सुत्दा
non_ipv_1061	यो ठीक गरेन भोस्डिकी सरकारले
non_ipv_1062	राडाबानहरु देश लुटेर रित्तिन लागिसक्यो
non_ipv_1063	Tyo vate Bhattarai lai k chetana vaya vane aba sarkar le sajaye nadiye janata le talai fasi dinexan chetana vaya
non_ipv_1064	Itz actually means Pakhe university
non_ipv_1065	गाउँका केटीहरु बलात्कारको सिकार
non_ipv_1066	पैसा दान नदिने हो
non_ipv_1067	roll गर्दै आउने गर्छ पर्लास फन्दामा त पनि अनि आफै बन्द होलास
non_ipv_1068	चाक मा बुद्धि भको मान्छे हरु को लागि होला
non_ipv_1069	घृणा गर्छु
non_ipv_1070	सामान किन्ने काम गल्तीले पनि नगर्नुहोला
non_ipv_1071	Ek jana dhoti kasari missing vayo
non_ipv_1072	कुकुर मानव बन्दै  मानव पशु बन्दै
non_ipv_1073	तेरो पोस्टमा पनि कमेन्ट तिनिहरु कै troll गर्दै आउने गर्छ
non_ipv_1074	थुक्क साला यस्ता धोती को birthday मा पिक हालेर wish गर्ने
non_ipv_1075	पुरुष भनेर ठाडो शिर बनाएर हिड्नु नि गार्हो यि पृथिवी को भार हरुले गर्दा
non_ipv_1076	सफा हुन्न
non_ipv_1077	thekka leko xu
non_ipv_1078	चाकडी, दलाली र भष्टाचारी
non_ipv_1079	jyaddati ra paap gareka raichan
non_ipv_1080	अब बाइक नहुनेले पनि हेल्मेट किन्न पर्ने भयो
non_ipv_1081	मानभरी पिडा भए पछि  घिरौला काट्दा नि आँसु  आउने रैछ बरै
non_ipv_1082	फोटो खिच्यो रिपोर्ट पठायो अनि टन्न डलर पचायो
non_ipv_1083	सबै स्वार्थ मै चलेको हुन्छन
non_ipv_1084	Hamlet shop is feeling sad with nepal government and 38 others
non_ipv_1085	रखार तेसैले अब यो पानीपुरिको भाडो जस्ले उठायेको थियो त्यो अपराधिलाई तेहि पानीपुरी को झोल ले आची गर्न लगाएर चाक धुन लगाउनु पर्छ
non_ipv_1086	ट्राफिकको आँखा छल्नका लागि बढी प्रयोग गर्छौँ ।
non_ipv_1087	सबका सब रोगि अचेत सुड्डोहरु
non_ipv_1088	अस्ट्रेलिया एक महंगो देश
non_ipv_1089	प्रयोगकर्ताहरूको लागि सजिलो छैन
non_ipv_1090	अरे Joke चलेछ के नेपाल मा??? नेपाली जनता जोक सुन्दैछन येस्तो पनि देश बनाउनी नेता पुलिश रे थुक्क येति त भन्न पाइन्छ होला पुलिश ले थुन्दैन
non_ipv_1091	नेपाली विद्यार्थीको विदेश पीडा
non_ipv_1092	aafna ra aafanta vana xodanu parxa
non_ipv_1093	झगडा गर्न खप्पिस
non_ipv_1094	डिग्री पढेकाहरु कोरिया जान फारम भर्दैछन
non_ipv_1095	भोलि, तेरो स्कुल, कलेज र अफिस बिदा छैन भने।बिहानै गेटमा गएर प्रेसर कुकर राखिदे।
non_ipv_1096	कस्ता कार्यकर्ता पालेको बिप्लपले सालेहरु एउटा बम पनि राम्रो सङ्ग लान सक्दैनन्
non_ipv_1097	खोइ त कुपन नैइ एसेप्ट गर्दैन त
non_ipv_1098	आमाले छोरी मलाई सन्चो छैन बजार सम्म गएर सब्जी लिएर अाइजा न भन्दा रिसाउने छोरी
non_ipv_1099	लुट्न जाम त म
non_ipv_1100	Aafu bhanda Handsome bhayerw hola dekhdai rish uthch
non_ipv_1101	Timi nisturi vayarani
non_ipv_1102	राति सफा गर्छ दिनभरि खनेर धुलाे बनाउछ घण्टा सफा हाेस
non_ipv_1103	These are the same people who say Nepal is lacking
non_ipv_1104	म लास्ट रिसाउछु है गाइज
non_ipv_1105	हामिलाई बाल नेपाल छोडी जानू र श्रीमती पोइल जानू एउटै होइन
non_ipv_1106	उनिहरुले तराईका रैथाने नेपालीलाई कहिल्यै राम्रो होस् भन्ने चाहदैन
non_ipv_1107	यस्ता भातमारा पुलिसले त जनतालाई हेप्छ
non_ipv_1108	गणतन्त्र त्यही दिन आउँछ जस्तो लाग्दैछ जुन दिन केपि वली मर्नेछ
non_ipv_1109	थुक्न मन लाग्छ नेता अनि सरकार लाई
non_ipv_1110	खुरु खुरु बाटो गतिलो बनाउनु नि
non_ipv_1111	देलिवर गर्न अलि ढिलो भयो।
non_ipv_1112	खाना खाने बेला किचकिच गरे
non_ipv_1113	अडर गरेको सामान एयूटा छ आफुले पाउने सामान अर्कै
non_ipv_1114	आज देश र जनताको सुरक्षा दिने सरकारी कर्मचारी जनताको कर बाट परिवार पाल्ने ले अर्को नागरिक लाई लडाएर हिँड्यो रोकेर उपचार को लागी सहयोग सम्म गरेन
non_ipv_1115	बरु दुइ दिनको घुस देउन
non_ipv_1116	ताइनतुइ का चटक देखाएर बस्छ्स मुला
non_ipv_1117	आफ्नो आमाको जन्मदिन थाहा नहुनी भुराहरुको नाटक
non_ipv_1118	tyo saale gadha nai ho
non_ipv_1119	मुटु माथी ढुङ्गा राखी हास्नु पर्या छ
non_ipv_1120	ए बाबु तिमि यस्ता बकमफुसे अपडेट भन्दै पोष्ट नगर के
non_ipv_1121	अाफ्ना छोराछोरी तह लाउन नसक्ने अनि
non_ipv_1122	हाम्रो सत्तामा जाने दिन कहिल्यै आउन्न
non_ipv_1123	समझनाको मिठास अनि सपनको मजा खोसी लगेको छ |
non_ipv_1124	यो देश मा लभ गर्ने बाताबरण नै छैन
non_ipv_1125	कस्तो नराम्रो
non_ipv_1126	येस्तै येस्तै कारण हो बिप्लब हरु को जन्म हुने येस्ता पातकी लाई ठाउँ को ठाउँ कार्वाही गर बिप्लव दाजै
non_ipv_1127	काठमान्डौ पुरै उठुन्जेल नि सकिन्न धुलो पिच कहाँ छ
non_ipv_1128	First love ले छोडेको पीडा
non_ipv_1129	ब्यवहार मा लागू हुदैन
non_ipv_1130	केही गुमाउनु पर्छ
non_ipv_1131	पर्लास फन्दामा
non_ipv_1132	यस्मा हाहा React आएन भने म लास्तै रिसाउछु है
non_ipv_1133	nepal mathi daro jyaddati ra paap gareka raichan
non_ipv_1134	lost of love jeeban dai
non_ipv_1135	लास्टै बेजत गरो अस्ति औरेजि बोलेर
non_ipv_1136	डबल नेकपा मिलेर लुट् अनि खाउ देशको मुटु कलेजो
non_ipv_1137	ढुंगे यूगमा बसे जस्तै बस्नु पर्ने
non_ipv_1138	हदै वेईज्जत गर्छन्
non_ipv_1139	ह्या मुला हेल्मेट किनिसके मैले
non_ipv_1140	देशमा हुने चुनावमा भोट हाल्ने आफ्नो नैसर्गिक अधिकार बाट बन्चित गरिएको छ
non_ipv_1141	कैले काही त यो केटाको जात देख्दा, सरम लागेर आउछ
non_ipv_1142	टाउकोलाई समाते पो केही हुन्थ्यो
non_ipv_1143	ए बाबु तिमि यस्ता बकमफुसे अपडेट भन्दै पोष्ट नगर के । समाचार पोष्ट गर्न लाई हजारौ मिडिया छन ।
non_ipv_1144	कुहिएको बुद्दी
non_ipv_1145	यो सबै भन्दा फटा देशद्रोही हो
non_ipv_1146	दरो चुट्यो मोराहरूले
non_ipv_1147	धुलो हिलो
non_ipv_1148	aisa khako cha tyo ghosiya napi bibhag ley
non_ipv_1149	विडम्वना जे नहून पर्ने हो
non_ipv_1150	भुराहरुको नाटक
non_ipv_1151	यस्तो काम मन पर्दैन
non_ipv_1152	bike पछाडी राखेर बिदेश जानेका बुढीहरु डुलाउन कम्ता रमाईलो हुने थिएन
non_ipv_1153	Development ko lagi pani andolan nai garnu parne, Hait,
non_ipv_1154	मुलाहरुले playstore bata altimeter download गरेर गएको भए height थाहा भैहाल्थ्यो, बेकारमा यत्रो खर्च गरेछन्
non_ipv_1155	व्यबहारमा राक्षस छ
non_ipv_1156	देलिवर
non_ipv_1157	म खुसी छैन
non_ipv_1158	थुक्न मन लाग्छ
non_ipv_1159	फिल्म हलमा गईन्न
non_ipv_1160	हेला गर्ने बानी नेपालीको कहिले गएन
non_ipv_1161	नराम्रो कुरा
non_ipv_1162	छ्या
non_ipv_1163	नजिककाे तीर्थ लाई हेला
non_ipv_1164	हामी लाई धेरै दुःख लाग्छ
non_ipv_1165	अनि जिस्क्यायर जान्छेउ
non_ipv_1166	बिचरा केपी लाई दाईले एकदिन गुट्खा खाने पैसा दिनु भएछ
non_ipv_1167	ुटिने होस गर तेरो पोस्टमा पनि कमेन्ट तिनिहरु कै troll गर्दै आउने गर्छ
non_ipv_1168	बादर झै लखेट्ने दिन हरु नजिकिदैछन
non_ipv_1169	बिल्ला हानेको ठिक छ
non_ipv_1170	कस्तो नियम हो यो ढुंगे यूगमा बसे जस्तै बस्नु पर्ने
non_ipv_1171	फोटो खिच्दा साइड मा तोप हानेर बसिराथे
non_ipv_1172	टँडिखेलमा राखेर कंचटमा हानेर कसैले त उँडाइदिए त टन्टै साफ यार
non_ipv_1173	यसरी पर्किन पाहिदैन
non_ipv_1174	कुकुर भन्दा मान्छेको भाउ कम रहेछ
non_ipv_1175	Nepal ma kehi hunewala chhaina
non_ipv_1176	सजिलो छैन
non_ipv_1177	बाटोमा हिन्दै गर्दा ex को बुनु ले भनोस दिदी त्यो हेर्नुस कति राम्रो दाइ
non_ipv_1178	नेपाली कांग्रेस सुतेको सुतैछ
non_ipv_1179	Sala kutta goli thok hunxa
non_ipv_1180	त बिहानै दिनु भुलिस क्या हो मुला येति बेला विष पो गर्छ
non_ipv_1181	अनाधिक्रित पार्किग
non_ipv_1182	बिचौलिया
non_ipv_1183	कस्ता कार्यकर्ता पालेको बिप्लपले
non_ipv_1184	उटि निर्मला त हराइ गइन
non_ipv_1185	bike पछाडी राखेर बिदेश जानेका बुढीहरु डुलाउन कम्ता रमाईलो हुने थिएन ........ यो नामर्द सरकारले यती नियम पनी ल्याउन सकेन
non_ipv_1186	रुटिने होस गर
non_ipv_1187	fragile economic condition
non_ipv_1188	जताततै बमको मात्रै हल्ला..
non_ipv_1189	अडर गरेको सामान एयूटा छ आफुले पाउने सामान अर्कै कव्लिटीको
non_ipv_1190	यस्तै पोष्ट देखेपछि दिमाग तातिन्छ
non_ipv_1191	बिच रोडमा ल्यायेर मारनु प्रछ
non_ipv_1192	।थेउरी नै थाहा नभएको ले एक्सपेरिमेन्ट को धाक दिन्छ साला
non_ipv_1193	्यो पापीलाइ मृत्यु पछि नि आत्मा पोलिरहोस
non_ipv_1194	थुक्क जाठा बिस्तारै लानु पर्दैन गाडिमा हल्लेर पड्केको होला
non_ipv_1195	मुलाहरुले playstore bata altimeter download गरेर गएको भए height थाहा भैहाल्थ्यो
non_ipv_1196	बिदेशमा नेपाल को सरसफाइ को लागि भन्दै डोनेसन उठाएर यहा फोटो खिचेर घुम्छ्न जोले केहि बिदेशिहरु रुटिनेलाई यतिकै पोस्ट गर्ने हतार हुन्छ
non_ipv_1197	वेईज्जत
non_ipv_1198	बिस्वास नई मर्यो
non_ipv_1199	मोैलिक अधिकार माथि हनन हुन्छ
non_ipv_1200	बन्चित गरिएको छ
non_ipv_1201	विदेशी पनि कहाँको लाटो छ  फोटो खिच्यो रिपोर्ट पठायो अनि टन्न डलर पचायो
non_ipv_1202	छोरीको जिन्दगी निकै सस्तो भएछ यहाँ
non_ipv_1203	संसार देखाईदिने र सम्पत्ति जाेडिदिने अामा अाज वृद्ध अाश्रममा मृयुलाई पर्खिरहेकी छन्
non_ipv_1204	आज पाल्तु प्रहरीले दुई युवालाई रास्ट्रपती र प्रधानमन्त्रीको जोक बनाएको अभियोगमा पक्रिएको सुन्दै गर्दा गणतन्त्र त्यही दिन आउँछ जस्तो लाग्दैछ जुन दिन केपि वली मर्नेछ
non_ipv_1205	साइड मा तोप हानेर बसिराथे
non_ipv_1206	नाटक बेसी पाखेहरुको |
non_ipv_1207	माटो किन छोड्नु |
non_ipv_1208	सत्य नबोल्नी कसम खाएर बसेछन |
non_ipv_1209	अनि गफ हान्ने पनि .... हुन त त्यो सबै पार्टीलाई भने |
non_ipv_1210	गफै त हो |
non_ipv_1211	पहिला त हैन ! समाजबादी सँग पार्टीनै एकीकरण भए दोस्रो हुनसक्छ | नत्र गारो छ |
non_ipv_1212	मान्छे मरिसक्यो injured रे ?
non_ipv_1213	पुलिसको death भएको छ |
non_ipv_1214	येसपाली कपिलबस्तु missed भयो |
non_ipv_1215	bike को पछाडी लागेर ... केटासँग लभ गर्ने केटि नि खत्तम नै हुन् |
non_ipv_1216	आफ्नो जिन्दगीको लागि please pray.
non_ipv_1217	कसैलाई चोट लाग्ने छ आज
non_ipv_1218	कसैलाई गोलि लाग्ने छ।
non_ipv_1219	कसैको ज्यान जानेछ।
non_ipv_1220	जब तिम्रो र मेरो साथ समाप्त हुन्छ, तिमि जेलमा हुनेछौ।
non_ipv_1221	यो गहिरो चिन्ता जनक छ।
non_ipv_1222	तिमि झुण्ड्याउन योग्य छौ।
non_ipv_1223	तिमि बदमास हौ।
non_ipv_1224	लात हानेर निकाल एस्लाई ।
non_ipv_1225	म तलाई तल नल्याई छाड्दिन।
non_ipv_1226	तेरो घरको पछाडिको ढोका हेर, अब हुन सक्छ।
non_ipv_1227	शुभकामना, तलाई यो चाहिन्छ।
non_ipv_1228	कम जिवन भएको आइमाई, आफैलाई मार ।
non_ipv_1229	जा गएर नजिकको पुल बाट हामफाल।
non_ipv_1230	तिनीहरुले तपाईलाई प्रभाब परेका छन्।
non_ipv_1231	यो मजाक होइन, तपाईले पोस्ट गर्नु अघि सधै सोच्नुहोस।
non_ipv_1232	मैले सबैलाई मर्ने कारण तिमि हो, एस्लाई बन्द गर।
non_ipv_1233	तिमीले अपमानजनक व्यवहार गरेउ।
non_ipv_1234	हामी तेरो र त जस्ता हरेक नलाएकको पछाडी आउदैछौ।
non_ipv_1235	हामि तलाई देशद्रोहको लागि फासी दिनेछौ, रन्डीको बान ।
non_ipv_1236	तपाइँ तल भन्दा नि तल जादै हुनुहुन्छ।
non_ipv_1237	मेरो गल्ति, मा तिमिसंग हुन चाहान्न।
non_ipv_1238	तिमि त अर्कालाई बर्बाद गर्ने मान्छे रैछौ।
non_ipv_1239	म भर्खरै कामबाट निस्के र उसलाई रुदै फोन गरे।
non_ipv_1240	म उसलाई मार्न चाहन्छु जस्तो महसुस गर्ने छु।
non_ipv_1241	देशद्रोही तलाई एकदिन फासी दिईने छ।
non_ipv_1242	तिमिहरु दुबैजनाको लागि मसंग योजना छ।
non_ipv_1243	म चाहन्छु कि हामीले राम्रोसंग प्रयास गर्नु पर्छ।
non_ipv_1244	तिमि एकदम निर्दयी र कायर रैछौ।
non_ipv_1245	म डरले जमेको थिए र के गर्ने भन्ने थाहा थिएन।
non_ipv_1246	म बिचलित भए। म रोहि रहेको थिए, म निराश थिए।
non_ipv_1247	मैले तेरो आमालाइ सधै नजिक बाट पछाएको छु ।
non_ipv_1248	आशा गर्छु, क्यान्सर तेरो जिन्दगीको अन्त्य सम्म त संग नै सवार रहने छ।
non_ipv_1249	म यो कुरा सुन्दा सुन्दा थाकिसके, जान्छु म।
non_ipv_1250	मैले भनेको तिमीले बुजेनौ र तेसैले मेरो चित्त दुख्यो।
non_ipv_1251	म ठिक छु, कृपया तिमि तेहा बाट जाउ।
non_ipv_1252	मलाइ मन पर्ने भनेको तिमीलाई बाहिर उभिएर हेर्नु हो।
non_ipv_1253	तिम्रो कुराले मेरो मुटु चक्नाचुर भए।
non_ipv_1254	म तिमीलाई अब भेट्न चाहान्न, जाउ तिमि।
non_ipv_1255	राम्रो म तिमीलाई घृणा गर्छु, म अरु कसैसंग डेट गर्दैछु।
non_ipv_1256	तिमि त धेरै गालीगलौज गर्ने रैछौ।
non_ipv_1257	उसको मन भरि सकेपछी उसले मलाइ फ्याकी दियो।
non_ipv_1258	सुन्न भएको महसुस गर्छु।
non_ipv_1259	हामि दुइ शरीर एक आत्मा हौ।
non_ipv_1260	म कामि रहेको थिए।
non_ipv_1261	मलाइ इमान्दारीपूर्वक अब केहि हुनेवाला छ जस्तो लाग्यो।
non_ipv_1262	म धेरै खुसि छु कि तपाइँ मेरो जिवनमा हुनु हुन्छ।
non_ipv_1263	म तिमीलाई धेरै सम्झन्छु।
non_ipv_1264	तेरो आमा कुरूप कम्युनिस्ट वेश्या हुनु धेरैनै नराम्रो कुरा हो।
non_ipv_1265	तिमिहरु हाम्रो शत्रु बनेका छौ र तिमीहरुलाई कुनै न कुनै रुपमा हटाइने छ
non_ipv_1266	LGBTQ एक घिन लाग्दो कुरा हो
non_ipv_1267	तपाइँ को जीवन [खुला र डार्क वेबमा खालि राखिएको छ
non_ipv_1268	No justice, No piece
non_ipv_1269	म तालिम प्राप्त सार्पसुटर हु र म कांग्रेसको टाउको उडाउन चाहान्छु
non_ipv_1270	एदी तैले फेरी गरिस भने तलाई मार्ने छु
non_ipv_1271	कसैले उसको खोप्डीमा गोलि हान्नु पर्छ
non_ipv_1272	मैले तलाई देख्नु अघि मेरो दिन राम्रो थियो
non_ipv_1273	त एकदम थकित देखिएको छस, जा गएर सधै भरिको लागि सुत
non_ipv_1274	मान्छेहरुले भन्ने गर्छन तपाइले जे पनि गर्न सक्नु हुन्छ भनेर तर यो कुरा तेरो लागि भनिएको होइन
non_ipv_1275	मेरो घाटी थिच्नुहोस र मारिदिनुहोस, जसरि तपाइले देशको घाटी थिच्नु भएको छ आफ्नो राजनीतिले
non_ipv_1276	त यो ग्रहकै सबै भन्दा बकवास मान्छे होस् र त एउटा कुरूप कुतिया होस्
non_ipv_1277	कुटिया तिनीहरुले तलाई देशद्रोहको लागि प्रयोग गर्दैछ्न
non_ipv_1278	आशा गर्छु तेरो परिवार तेरो अगाडी मरुन
non_ipv_1279	म भगवानसंग प्राथना गर्छु, यदी तेरो कुनै बच्चाहरु छन् भने तिनीहरु तेरो अनुहार अगाडी मरून
non_ipv_1280	हार्दिक श्रद्धान्जली इनि 5 जना लाई..इनिहरुले नर्गमा बास होस।
non_ipv_1281	अझै थप हौसला तथा प्रगति को शुभकामना !!
non_ipv_1282	मन मिले चमतकर मन नमिले बल्तकार |
non_ipv_1283	कहिले हार नमान्नु दादा हजुरको नै जित हुन्छ।।
non_ipv_1284	नाबालिका कसरी भन्ने तेत्रो पलान गर्ने छाडा बोल्नेहरु सङ्ग बसेको छ |
non_ipv_1285	दोषि लाई कडा कारबाही हुनु पर्छ।
non_ipv_1286	लौ राम्रो कुरा सुनियो सबैको छानबिन गरौ नेपाली संगित उधोगाई धरापमा पारिएको छ तिनिहरुलाई नछोड्नोहोला |
non_ipv_1287	मायाको नाटक गरेर यसरी अरुको शरीर सग खेल्नेलाई कडा भन्दा कडा कारबाही होस
non_ipv_1288	रास्ट्रका ख्याती प्राप्त कलाकारको येस्तो खबर सुन्दा दुख लागेको छ ।
non_ipv_1289	सत्य कुरा के हो त्यो ल्याउनु पर्यो मिडिया कर्मि |
non_ipv_1290	नेपाल  काे कानुनअनुसार  20 बरस नपुगदा सम सहमतिमा  भएता पनि  बलतकार मानिन्छन्   ।
non_ipv_1291	यस्ताे बाेके हिराे पनि `रियल हिराे´ रे! कति हाँस्नु....
non_ipv_1292	गल्ती गर्ने लाई सजाय हुनै पर्छ समाज को हिरो भनेर का छुट पाइन्छ
non_ipv_1293	मलाई लाग्छ यो रियल घटना हो |
non_ipv_1294	परिपक्व व्यक्ति ले परिपक्व व्यक्तिलाई सजिलै आफ्नो अनुकुल बनाउन सक्छ।
non_ipv_1295	यस्ता कलाकार हुदैनन् बोकाकार हुन् |
non_ipv_1296	आफ्नो बैनि छोरि सरह को मान्छे लाइ यसरि blackmalling गरेर समाज मा अलिअलि सामाजिक काम गरेजस्तो गरेर यो अपराध लुक्दैन पल यदि यो कुरा सहि साबित भो भने |
non_ipv_1297	बच्चा भकोभए मात्र स्वीकारने भन्छत, खाते रछ मान्छे।
non_ipv_1298	अरु केही हैन पलकाे सफलता देखेर सबैले दाहा गरे जस्तो लाग्छ मलाई त
non_ipv_1299	गल्ती स्वीकार गरन नसक्नेले किन गल्ती गर्नु पातकीहरूको हिरो होईन हिलोमा गाड्नुपर्छ।
non_ipv_1300	यो सही हो भने पल साह गलत सरासर हो। जेसुकै भए पनि जोसुकै भए पनि कारबाही हुनुपर्छ ।
non_ipv_1301	भर्जिन तोडिएको अबस्थामा रहेछ
non_ipv_1302	जेसुकै भए पनि जोसुकै भए पनि कारबाही हुनुपर्छ ।
non_ipv_1303	सत्य तथ्य जानकारी छिटै थाहा पाउन पाउस।।
non_ipv_1304	न त अब बिहे न त उनीहरुको जिन्दगी।
